Time (s),Red,IR,filtered,isZeroX
74.15,3085523,3375067,0,0
74.19,3085511,3375010,0,0
74.25,3085462,3374929,0,0
74.29,3085495,3375023,0,0
74.33,3085574,3375234,0,0
74.37,3085634,3375436,0,0
74.41,3085710,3375627,0,0
74.47,3085788,3375838,0,0
74.51,3085792,3375913,0,0
74.55,3085797,3375915,0,0
74.59,3085818,3375958,0,0
74.63,3085855,3376093,0,0
74.67,3085887,3376171,0,0
74.72,3085732,3375741,0,0
74.75,3085311,3374581,0,0
74.80,3084951,3373633,0,0
74.83,3084809,3373282,0,0
74.90,3084808,3373345,0,0
74.94,3084943,3373753,0,0
74.98,3085113,3374202,0,0
75.02,3085185,3374402,0,0
75.06,3085164,3374352,0,0
75.12,3085209,3374507,0,0
75.16,3085293,3374687,0,0
75.20,3085372,3374942,0,0
75.24,3085458,3375177,0,0
75.28,3085523,3375364,0,0
75.32,3085567,3375494,0,0
75.36,3085573,3375531,0,0
75.40,3085594,3375569,0,0
75.44,3085593,3375678,0,0
75.48,3085673,3375843,0,0
75.54,3085708,3375977,0,0
75.58,3085600,3375652,0,0
75.62,3085208,3374582,0,0
75.66,3084840,3373619,0,0
75.70,3084760,3373396,0,0
75.74,3084791,3373538,0,0
75.74,3084965,3373958,0,0
75.78,3085152,3374451,0,0
75.82,3085226,3374666,0,0
75.86,3085193,3374624,0,0
75.90,3085177,3374563,0,0
75.94,3085198,3374607,0,0
75.98,3085263,3374780,0,0
76.02,3085358,3375034,0,0
76.06,3085424,3375250,0,0
76.10,3085486,3375385,0,0
76.17,3085530,3375513,0,0
76.20,3085568,3375631,0,0
76.25,3085600,3375758,0,0
76.28,3085652,3375902,0,0
76.33,3085730,3376122,0,0
76.37,3085811,3376341,0,0
76.41,3085794,3376282,0,0
76.45,3085473,3375386,0,0
76.49,3085086,3374311,0,0
76.53,3084920,3373848,0,0
76.59,3084937,3373925,0,0
76.63,3085093,3374358,0,0
76.67,3085316,3374880,0,0
76.71,3085425,3375191,0,0
76.75,3085410,3375133,0,0
76.79,3085397,3375107,0,0
76.81,3085419,3375162,0,0
76.85,3085483,3375358,0,0
76.89,3085598,3375586,0,0
76.93,3085655,3375784,0,0
76.97,3085721,3376000,0,0
77.01,3085780,3376177,0,0
77.05,3085820,3376284,0,0
77.09,3085865,3376393,0,0
77.13,3085910,3376534,0,0
77.17,3085969,3376659,0,0
77.23,3086029,3376856,0,0
77.27,3086108,3377043,0,0
77.31,3085950,3376641,0,0
77.35,3085556,3375559,0,0
77.39,3085289,3374766,0,0
77.43,3085242,3374657,0,0
77.45,3085383,3375000,0,0
77.49,3085582,3375526,0,0
77.53,3085702,3375899,0,0
77.57,3085712,3375925,0,0
77.61,3085667,3375807,0,0
77.66,3085641,3375780,0,0
77.70,3085671,3375839,0,0
77.74,3085746,3376035,0,0
77.78,3085823,3376286,0,0
77.82,3085878,3376431,0,0
77.88,3085909,3376558,0,0
77.92,3085933,3376608,0,0
77.96,3085935,3376628,0,0
78.00,3085935,3376713,0,0
78.04,3085968,3376728,0,0
78.08,3085999,3376875,0,0
78.10,3086045,3377010,0,0
78.14,3085905,3376601,0,0
78.18,3085481,3375436,0,0
78.22,3085153,3374543,0,0
78.26,3085066,3374343,0,0
78.30,3085135,3374538,0,0
78.34,3085333,3375048,0,0
78.38,3085516,3375508,0,0
78.42,3085559,3375638,0,0
78.46,3085553,3375584,0,0
78.52,3085522,3375550,0,0
78.56,3085556,3375645,0,0
78.60,3085606,3375798,0,0
78.64,3085689,3376033,0,0
78.68,3085766,3376251,0,0
78.72,3085801,3376381,0,0
78.74,3085833,3376456,0,0
78.78,3085863,3376535,0,0
78.82,3085880,3376546,0,0
78.86,3085881,3376565,0,0
78.90,3085922,3376682,0,0
78.95,3085975,3376841,0,0
78.99,3085867,3376541,0,0
79.03,3085479,3375428,0,0
79.07,3085108,3374453,0,0
79.11,3084997,3374162,0,0
79.17,3085226,3374800,0,0
79.21,3085428,3375319,0,0
79.25,3085522,3375599,0,0
79.29,3085507,3375582,0,0
79.33,3085493,3375557,0,0
79.37,3085517,3375623,0,0
79.41,3085569,3375784,0,0
79.45,3085648,3375987,0,0
79.49,3085724,3376216,0,0
79.53,3085780,3376368,0,0
79.57,3085817,3376508,0,0
79.61,3085845,3376629,0,0
79.65,3085876,3376620,0,0
79.69,3085884,3376683,0,0
79.73,3085929,3376806,0,0
79.79,3085987,3376977,0,0
79.83,3085934,3376812,0,0
79.87,3085530,3375709,0,0
79.91,3085141,3374625,0,0
79.95,3084981,3374200,0,0
79.99,3085165,3374668,0,0
80.03,3085359,3375188,0,0
80.07,3085447,3375454,0,0
80.11,3085447,3375464,0,0
80.20,3085434,3375418,0,0
80.24,3085492,3375601,0,0
80.28,3085554,3375780,0,0
80.32,3085614,3375947,0,0
80.36,3085646,3376086,0,0
80.42,3085686,3376182,0,0
80.46,3085710,3376254,0,0
80.50,3085739,3376298,0,0
80.54,3085760,3376390,0,0
80.58,3085827,3376565,0,0
80.62,3085908,3376791,0,0
80.66,3085880,3376694,0,0
80.70,3085527,3375729,0,0
80.74,3085213,3374816,0,0
80.78,3085107,3374490,0,0
80.82,3085181,3374711,0,0
80.86,3085356,3375138,0,0
80.90,3085528,3375613,0,0
80.94,3085589,3375781,0,0
80.98,3085541,3375663,0,0
81.04,3085502,3375596,0,0
81.08,3085478,3375576,0,0
81.12,3085493,3375638,0,0
81.16,3085545,3375830,0,0
81.20,3085632,3376024,0,0
81.24,3085708,3376198,0,0
81.25,3085770,3376304,0,0
81.28,3085817,3376389,0,0
81.33,3085861,3376572,0,0
81.36,3085925,3376737,0,0
81.41,3085989,3376898,0,0
81.45,3086077,3377038,0,0
81.49,3085967,3376779,0,0
81.53,3085590,3375785,0,0
81.57,3085288,3374984,0,0
81.61,3085230,3374830,0,0
81.65,3085352,3375145,0,0
81.69,3085555,3375667,0,0
81.73,3085677,3376055,0,0
81.77,3085682,3376096,0,0
81.81,3085651,3375971,0,0
81.85,3085621,3375922,0,0
81.89,3085659,3376053,0,0
81.93,3085735,3376219,0,0
81.97,3085784,3376415,0,0
82.01,3085829,3376563,0,0
82.07,3085888,3376693,0,0
82.11,3085912,3376789,0,0
82.15,3085919,3376836,0,0
82.19,3085946,3376942,0,0
82.23,3086025,3377142,0,0
82.29,3086064,3377257,0,0
82.33,3085935,3376939,0,0
82.37,3085530,3375864,0,0
82.41,3085225,3375008,0,0
82.45,3085143,3374777,0,0
82.49,3085228,3374992,0,0
82.50,3085407,3375440,0,0
82.54,3085556,3375859,0,0
82.58,3085614,3375988,0,0
82.62,3085568,3375909,0,0
82.66,3085517,3375811,0,0
82.72,3085555,3375883,0,0
82.76,3085614,3376026,0,0
82.80,3085658,3376193,0,0
82.84,3085692,3376309,0,0
82.88,3085730,3376410,0,0
82.92,3085717,3376420,0,0
82.96,3085707,3376400,0,0
83.00,3085711,3376455,0,0
83.04,3085759,3376555,0,0
83.08,3085794,3376638,0,0
83.12,3085696,3376406,0,0
83.16,3085335,3375364,0,0
83.20,3084953,3374344,0,0
83.24,3084822,3374004,0,0
83.28,3084866,3374161,0,0
83.34,3085239,3375182,0,0
83.39,3085335,3375435,0,0
83.42,3085334,3375393,0,0
83.47,3085309,3375350,0,0
83.50,3085346,3375396,0,0
83.57,3085387,3375563,0,0
83.61,3085460,3375753,0,0
83.65,3085538,3375992,0,0
83.69,3085593,3376180,0,0
83.73,3085609,3376231,0,0
83.77,3085629,3376278,0,0
83.81,3085638,3376330,0,0
83.85,3085693,3376540,0,0
83.89,3085699,3376512,0,0
83.93,3085399,3375702,0,0
83.99,3084972,3374547,0,0
84.03,3084758,3373974,0,0
84.07,3084750,3373957,0,0
84.11,3084854,3374309,0,0
84.15,3085069,3374840,0,0
84.21,3085216,3375210,0,0
84.25,3085263,3375267,0,0
84.29,3085211,3375195,0,0
84.33,3085235,3375194,0,0
84.37,3085274,3375323,0,0
84.41,3085333,3375534,0,0
84.42,3085413,3375741,0,0
84.45,3085461,3375900,0,0
84.50,3085523,3376002,0,0
84.53,3085534,3376084,0,0
84.58,3085550,3376161,0,0
84.61,3085604,3376301,0,0
84.66,3085649,3376429,0,0
84.69,3085697,3376558,0,0
84.73,3085669,3376479,0,0
84.78,3085323,3375552,0,0
84.84,3084971,3374533,0,0
84.88,3084819,3374146,0,0
84.92,3084855,3374269,0,0
84.96,3085010,3374719,0,0
85.00,3085241,3375280,0,0
85.04,3085319,3375512,0,0
85.08,3085317,3375469,0,0
85.12,3085303,3375450,0,0
85.16,3085353,3375530,0,0
85.20,3085410,3375732,0,0
85.24,3085507,3375978,0,0
85.28,3085588,3376209,0,0
85.32,3085629,3376369,0,0
85.36,3085670,3376417,0,0
85.40,3085659,3376432,0,0
85.46,3085657,3376422,0,0
85.50,3085706,3376522,0,0
85.54,3085736,3376659,0,0
85.58,3085737,3376676,0,0
85.62,3085537,3376170,0,0
85.66,3085138,3375075,0,0
85.67,3084835,3374275,0,0
85.71,3084774,3374133,0,0
85.75,3084900,3374443,0,0
85.79,3085107,3374999,0,0
85.83,3085246,3375371,0,0
85.89,3085251,3375398,0,0
85.93,3085196,3375251,0,0
85.97,3085167,3375236,0,0
86.01,3085207,3375340,0,0
86.05,3085243,3375467,0,0
86.09,3085306,3375651,0,0
86.13,3085361,3375837,0,0
86.17,3085419,3375956,0,0
86.21,3085422,3375956,0,0
86.25,3085431,3376001,0,0
86.29,3085457,3376057,0,0
86.33,3085488,3376189,0,0
86.37,3085540,3376312,0,0
86.41,3085461,3376058,0,0
86.45,3085047,3374950,0,0
86.49,3084653,3373926,0,0
86.53,3084515,3373627,0,0
86.57,3084549,3373716,0,0
86.61,3084687,3374152,0,0
86.65,3084886,3374645,0,0
86.69,3084965,3374896,0,0
86.73,3084973,3374858,0,0
86.77,3084917,3374788,0,0
86.81,3084966,3374847,0,0
86.85,3085019,3375009,0,0
86.89,3085104,3375246,0,0
86.93,3085186,3375460,0,0
86.97,3085245,3375664,0,0
87.01,3085286,3375730,0,0
87.05,3085294,3375782,0,0
87.11,3085309,3375808,0,0
87.15,3085311,3375844,0,0
87.19,3085356,3375968,0,0
87.23,3085397,3376088,0,0
87.27,3085248,3375744,0,0
87.31,3084851,3374624,0,0
87.32,3084469,3373617,0,0
87.36,3084340,3373320,0,0
87.40,3084383,3373480,0,0
87.44,3084533,3373922,0,0
87.48,3084734,3374444,0,0
87.54,3084829,3374643,0,0
87.58,3084786,3374561,0,0
87.62,3084750,3374487,0,0
87.66,3084789,3374573,0,0
87.70,3084848,3374739,0,0
87.76,3085010,3375174,0,0
87.80,3085071,3375345,0,0
87.84,3085096,3375478,0,0
87.88,3085129,3375534,0,0
87.92,3085137,3375549,0,0
87.96,3085162,3375610,0,0
88.00,3085194,3375744,0,0
88.04,3085267,3375922,0,0
88.08,3085258,3375939,0,0
88.12,3084971,3375177,0,0
88.16,3084549,3373953,0,0
88.20,3084284,3373316,0,0
88.24,3084252,3373288,0,0
88.28,3084366,3373572,0,0
88.32,3084563,3374154,0,0
88.39,3084735,3374591,0,0
88.42,3084771,3374662,0,0
88.47,3084738,3374557,0,0
88.50,3084752,3374607,0,0
88.55,3084819,3374798,0,0
88.58,3084914,3375059,0,0
88.59,3085018,3375358,0,0
88.63,3085097,3375581,0,0
88.67,3085156,3375716,0,0
88.71,3085188,3375776,0,0
88.75,3085207,3375887,0,0
88.81,3085226,3375920,0,0
88.85,3085272,3376024,0,0
88.89,3085346,3376268,0,0
88.93,3085434,3376468,0,0
88.97,3085397,3376345,0,0
89.03,3085044,3375406,0,0
89.07,3084648,3374305,0,0
89.11,3084506,3373936,0,0
89.15,3084601,3374161,0,0
89.19,3084811,3374760,0,0
89.23,3085028,3375312,0,0
89.23,3085113,3375510,0,0
89.27,3085130,3375580,0,0
89.31,3085105,3375541,0,0
89.35,3085135,3375626,0,0
89.39,3085216,3375803,0,0
89.46,3085261,3375958,0,0
89.50,3085257,3376018,0,0
89.54,3085287,3376109,0,0
89.58,3085298,3376157,0,0
89.62,3085295,3376143,0,0
89.66,3085278,3376111,0,0
89.70,3085250,3376116,0,0
89.74,3085296,3376206,0,0
89.78,3085338,3376307,0,0
89.82,3085327,3376293,0,0
89.86,3085053,3375579,0,0
89.90,3084636,3374409,0,0
89.94,3084399,3373785,0,0
89.98,3084380,3373859,0,0
90.02,3084541,3374264,0,0
90.08,3084729,3374832,0,0
90.12,3084873,3375128,0,0
90.16,3084844,3375106,0,0
90.20,3084805,3374990,0,0
90.24,3084785,3374978,0,0
90.28,3084819,3375080,0,0
90.28,3084881,3375240,0,0
90.32,3084936,3375391,0,0
90.36,3084983,3375521,0,0
90.40,3085021,3375646,0,0
90.44,3085037,3375693,0,0
90.48,3085044,3375732,0,0
90.52,3085064,3375797,0,0
90.56,3085099,3375912,0,0
90.60,3085167,3376049,0,0
90.64,3085197,3376093,0,0
90.70,3084955,3375496,0,0
90.75,3084529,3374306,0,0
90.78,3084242,3373587,0,0
90.83,3084186,3373482,0,0
90.86,3084255,3373750,0,0
90.93,3084456,3374248,0,0
90.97,3084633,3374718,0,0
91.01,3084683,3374862,0,0
91.05,3084654,3374773,0,0
91.09,3084635,3374740,0,0
91.13,3084686,3374872,0,0
91.13,3084766,3375075,0,0
91.17,3084841,3375291,0,0
91.21,3084905,3375456,0,0
91.25,3084927,3375563,0,0
91.29,3084965,3375664,0,0
91.33,3084989,3375706,0,0
91.37,3085006,3375733,0,0
91.41,3085035,3375803,0,0
91.45,3085058,3375903,0,0
91.49,3085072,3375915,0,0
91.55,3084933,3375555,0,0
91.59,3084519,3374438,0,0
91.63,3084159,3373483,0,0
91.67,3084025,3373211,0,0
91.71,3084046,3373323,0,0
91.75,3084403,3374303,0,0
91.79,3084495,3374522,0,0
91.83,3084476,3374514,0,0
91.87,3084460,3374443,0,0
91.95,3084598,3374789,0,0
92.00,3084685,3375065,0,0
92.03,3084770,3375274,0,0
92.08,3084817,3375410,0,0
92.17,3084905,3375670,0,0
92.22,3084944,3375786,0,0
92.25,3084963,3375830,0,0
92.30,3085027,3375989,0,0
92.33,3085095,3376195,0,0
92.38,3085065,3376174,0,0
92.42,3084820,3375413,0,0
92.46,3084395,3374308,0,0
92.50,3084207,3373782,0,0
92.54,3084209,3373837,0,0
92.60,3084363,3374202,0,0
92.64,3084575,3374785,0,0
92.68,3084709,3375179,0,0
92.72,3084744,3375206,0,0
92.76,3084730,3375146,0,0
92.80,3084755,3375212,0,0
92.82,3084800,3375355,0,0
92.86,3084882,3375552,0,0
92.90,3084941,3375763,0,0
92.94,3085015,3375898,0,0
92.98,3085068,3376021,0,0
93.02,3085087,3376113,0,0
93.06,3085128,3376198,0,0
93.10,3085119,3376264,0,0
93.14,3085202,3376422,0,0
93.18,3085303,3376641,0,0
93.25,3085346,3376776,0,0
93.29,3085199,3376390,0,0
93.33,3084885,3375488,0,0
93.37,3084632,3374760,0,0
93.41,3084590,3374687,0,0
93.45,3084747,3375097,0,0
93.47,3084943,3375638,0,0
93.51,3085082,3375992,0,0
93.55,3085106,3376060,0,0
93.59,3085069,3375978,0,0
93.63,3085085,3376007,0,0
93.67,3085138,3376139,0,0
93.71,3085209,3376339,0,0
93.75,3085280,3376490,0,0
93.79,3085319,3376645,0,0
93.83,3085358,3376768,0,0
93.89,3085376,3376802,0,0
93.93,3085372,3376819,0,0
93.97,3085414,3376940,0,0
94.01,3085459,3377043,0,0
94.05,3085495,3377173,0,0
94.09,3085490,3377176,0,0
94.11,3085245,3376482,0,0
94.15,3084893,3375511,0,0
94.19,3084692,3374997,0,0
94.23,3084703,3375036,0,0
94.27,3084850,3375419,0,0
94.32,3085029,3375902,0,0
94.36,3085107,3376135,0,0
94.40,3085093,3376108,0,0
94.44,3085071,3376035,0,0
94.48,3085085,3376084,0,0
94.54,3085155,3376245,0,0
94.58,3085233,3376486,0,0
94.62,3085288,3376636,0,0
94.66,3085335,3376743,0,0
94.70,3085355,3376865,0,0
94.74,3085381,3376907,0,0
94.74,3085386,3376921,0,0
94.78,3085412,3376964,0,0
94.82,3085444,3377065,0,0
94.86,3085497,3377183,0,0
94.90,3085396,3376933,0,0
94.94,3085045,3375928,0,0
94.98,3084699,3374966,0,0
95.02,3084557,3374700,0,0
95.06,3084588,3374843,0,0
95.10,3084732,3375217,0,0
95.14,3084902,3375689,0,0
95.18,3084979,3375881,0,0
95.22,3084948,3375864,0,0
95.26,3084977,3375865,0,0
95.30,3084981,3375948,0,0
95.36,3085048,3376148,0,0
95.40,3085142,3376310,0,0
95.44,3085186,3376444,0,0
95.48,3085228,3376577,0,0
95.52,3085260,3376663,0,0
95.57,3085295,3376741,0,0
95.61,3085312,3376730,0,0
95.65,3085361,3376854,0,0
95.69,3085408,3377019,0,0
95.73,3085462,3377125,0,0
95.79,3085000,3375922,0,0
95.83,3084667,3375008,0,0
95.87,3084514,3374676,0,0
95.91,3084534,3374774,0,0
95.95,3084672,3375145,0,0
96.01,3084849,3375563,0,0
96.05,3084888,3375728,0,0
96.09,3084886,3375674,0,0
96.13,3084855,3375612,0,0
96.17,3084851,3375662,0,0
96.21,3085000,3376021,0,0
96.25,3085063,3376216,0,0
96.29,3085106,3376320,0,0
96.33,3085127,3376373,0,0
96.37,3085153,3376439,0,0
96.43,3085165,3376492,0,0
96.47,3085222,3376585,0,0
96.51,3085277,3376726,0,0
96.55,3085338,3376893,0,0
96.59,3085289,3376777,0,0
96.66,3085012,3376049,0,0
96.70,3084662,3375085,0,0
96.74,3084509,3374698,0,0
96.78,3084523,3374792,0,0
96.82,3084685,3375219,0,0
96.86,3084880,3375736,0,0
96.86,3084985,3375997,0,0
96.90,3085007,3376018,0,0
96.94,3084975,3375978,0,0
96.98,3085026,3376069,0,0
97.02,3085091,3376259,0,0
97.08,3085161,3376431,0,0
97.12,3085228,3376628,0,0
97.16,3085263,3376733,0,0
97.20,3085282,3376775,0,0
97.24,3085283,3376817,0,0
97.30,3085290,3376832,0,0
97.34,3085306,3376847,0,0
97.38,3085342,3376968,0,0
97.42,3085401,3377116,0,0
97.46,3085416,3377137,0,0
97.50,3085227,3376667,0,0
97.50,3084886,3375719,0,0
97.55,3084638,3375103,0,0
97.58,3084631,3375104,0,0
97.62,3084772,3375508,0,0
97.67,3084965,3375980,0,0
97.73,3085058,3376226,0,0
97.77,3085031,3376133,0,0
97.81,3084997,3376063,0,0
97.85,3085001,3376091,0,0
97.89,3085049,3376226,0,0
97.95,3085119,3376413,0,0
97.99,3085153,3376571,0,0
98.03,3085204,3376699,0,0
98.07,3085246,3376815,0,0
98.11,3085269,3376827,0,0
98.15,3085272,3376868,0,0
98.15,3085293,3376873,0,0
98.19,3085328,3376993,0,0
98.23,3085379,3377132,0,0
98.27,3085375,3377100,0,0
98.31,3085126,3376454,0,0
98.37,3084732,3375380,0,0
98.41,3084481,3374751,0,0
98.45,3084448,3374693,0,0
98.49,3084558,3375005,0,0
98.53,3084720,3375483,0,0
98.59,3084873,3375821,0,0
98.63,3084852,3375823,0,0
98.67,3084824,3375755,0,0
98.71,3084856,3375776,0,0
98.75,3084897,3375962,0,0
98.79,3084979,3376165,0,0
98.80,3085047,3376349,0,0
98.84,3085099,3376474,0,0
98.88,3085131,3376574,0,0
98.92,3085149,3376616,0,0
98.96,3085181,3376684,0,0
99.00,3085176,3376697,0,0
99.04,3085215,3376815,0,0
99.08,3085285,3376975,0,0
99.12,3085320,3377032,0,0
99.16,3085167,3376659,0,0
99.22,3084773,3375571,0,0
99.26,3084458,3374737,0,0
99.30,3084351,3374528,0,0
99.34,3084405,3374704,0,0
99.38,3084571,3375173,0,0
99.42,3084735,3375613,0,0
99.46,3084807,3375762,0,0
99.50,3084772,3375689,0,0
99.54,3084783,3375702,0,0
99.58,3084822,3375819,0,0
99.62,3084988,3376219,0,0
99.66,3085027,3376369,0,0
99.70,3085060,3376481,0,0
99.74,3085088,3376540,0,0
99.82,3085146,3376693,0,0
99.86,3085171,3376776,0,0
99.90,3085238,3376939,0,0
99.94,3085304,3377097,0,0
100.02,3084994,3376228,0,0
100.06,3084610,3375180,0,0
100.10,3084442,3374724,0,0
100.14,3084460,3374817,0,0
100.25,3084815,3375778,0,0
100.28,3084936,3376070,0,0
100.33,3084935,3376081,0,0
100.36,3084911,3376032,0,0
100.41,3084941,3376108,0,0
100.45,3085020,3376291,0,0
100.49,3085092,3376491,0,0
100.53,3085149,3376614,0,0
100.57,3085211,3376746,0,0
100.61,3085215,3376790,0,0
100.65,3085224,3376823,0,0
100.69,3085214,3376822,0,0
100.73,3085215,3376847,0,0
100.77,3085244,3376933,0,0
100.81,3085275,3377033,0,0
100.87,3085274,3377056,0,0
100.91,3085078,3376547,0,0
100.95,3084707,3375473,0,0
100.99,3084452,3374782,0,0
101.03,3084395,3374698,0,0
101.07,3084520,3375000,0,0
101.07,3084685,3375520,0,0
101.11,3084813,3375866,0,0
101.15,3084803,3375820,0,0
101.19,3084743,3375707,0,0
101.23,3084733,3375638,0,0
101.30,3084773,3375783,0,0
101.33,3084848,3375987,0,0
101.38,3084906,3376124,0,0
101.42,3084969,3376269,0,0
101.45,3085005,3376396,0,0
101.52,3085022,3376421,0,0
101.56,3085039,3376457,0,0
101.60,3085015,3376456,0,0
101.64,3085051,3376541,0,0
101.68,3085111,3376677,0,0
101.72,3085121,3376731,0,0
101.72,3084918,3376184,0,0
101.76,3084506,3375051,0,0
101.80,3084186,3374252,0,0
101.84,3084110,3374136,0,0
101.88,3084204,3374428,0,0
101.94,3084405,3374942,0,0
101.98,3084549,3375330,0,0
102.02,3084593,3375425,0,0
102.06,3084567,3375356,0,0
102.10,3084552,3375336,0,0
102.16,3084600,3375449,0,0
102.20,3084681,3375620,0,0
102.24,3084735,3375812,0,0
102.28,3084790,3375966,0,0
102.32,3084814,3376048,0,0
102.36,3084837,3376098,0,0
102.37,3084842,3376096,0,0
102.41,3084860,3376161,0,0
102.45,3084898,3376264,0,0
102.49,3084947,3376423,0,0
102.53,3085001,3376514,0,0
102.57,3084864,3376161,0,0
102.61,3084464,3375082,0,0
102.65,3084126,3374206,0,0
102.69,3084014,3373951,0,0
102.73,3084074,3374138,0,0
102.77,3084236,3374596,0,0
102.81,3084403,3375036,0,0
102.85,3084472,3375220,0,0
102.89,3084450,3375153,0,0
102.93,3084419,3375099,0,0
102.97,3084462,3375217,0,0
103.01,3084554,3375460,0,0
103.05,3084630,3375664,0,0
103.09,3084682,3375811,0,0
103.13,3084757,3375967,0,0
103.19,3084771,3376040,0,0
103.23,3084791,3376109,0,0
103.27,3084814,3376151,0,0
103.31,3084837,3376202,0,0
103.35,3084901,3376358,0,0
103.39,3084953,3376474,0,0
103.43,3084915,3376400,0,0
103.47,3084595,3375502,0,0
103.51,3084216,3374467,0,0
103.55,3084032,3374067,0,0
103.61,3084212,3374572,0,0
103.66,3084403,3375087,0,0
103.69,3084495,3375367,0,0
103.73,3084489,3375361,0,0
103.78,3084484,3375241,0,0
103.83,3084484,3375279,0,0
103.88,3084561,3375441,0,0
103.92,3084644,3375674,0,0
103.95,3084716,3375862,0,0
104.00,3084762,3375993,0,0
104.04,3084827,3376177,0,0
104.08,3084851,3376235,0,0
104.12,3084892,3376315,0,0
104.16,3084951,3376468,0,0
104.20,3085023,3376651,0,0
104.26,3085084,3376728,0,0
104.30,3084873,3376273,0,0
104.34,3084509,3375267,0,0
104.38,3084278,3374602,0,0
104.42,3084277,3374608,0,0
104.48,3084426,3375002,0,0
104.52,3084637,3375558,0,0
104.56,3084761,3375866,0,0
104.60,3084754,3375859,0,0
104.64,3084721,3375749,0,0
104.68,3084713,3375721,0,0
104.69,3084754,3375867,0,0
104.73,3084858,3376087,0,0
104.77,3084900,3376243,0,0
104.81,3084935,3376359,0,0
104.85,3084957,3376439,0,0
104.89,3084953,3376467,0,0
104.93,3084978,3376471,0,0
104.97,3084996,3376533,0,0
105.01,3085039,3376665,0,0
105.05,3085069,3376757,0,0
105.11,3085091,3376797,0,0
105.15,3084917,3376367,0,0
105.19,3084556,3375331,0,0
105.23,3084290,3374601,0,0
105.27,3084237,3374514,0,0
105.31,3084341,3374817,0,0
105.35,3084556,3375374,0,0
105.39,3084689,3375700,0,0
105.43,3084686,3375690,0,0
105.47,3084625,3375572,0,0
105.53,3084603,3375510,0,0
105.57,3084657,3375621,0,0
105.61,3084727,3375795,0,0
105.65,3084759,3375951,0,0
105.69,3084792,3376043,0,0
105.73,3084819,3376140,0,0
105.75,3084843,3376193,0,0
105.79,3084853,3376198,0,0
105.83,3084862,3376222,0,0
105.87,3084902,3376327,0,0
105.91,3084945,3376463,0,0
105.96,3084914,3376363,0,0
106.00,3084601,3375517,0,0
106.04,3084198,3374396,0,0
106.08,3083976,3373915,0,0
106.12,3083968,3373922,0,0
106.18,3084067,3374211,0,0
106.22,3084246,3374667,0,0
106.26,3084379,3375035,0,0
106.30,3084377,3375058,0,0
106.34,3084337,3374906,0,0
106.38,3084326,3374918,0,0
106.40,3084381,3375045,0,0
106.44,3084446,3375258,0,0
106.48,3084519,3375446,0,0
106.52,3084569,3375622,0,0
106.56,3084638,3375710,0,0
106.60,3084650,3375794,0,0
106.64,3084663,3375826,0,0
106.68,3084690,3375893,0,0
106.72,3084737,3376005,0,0
106.76,3084787,3376149,0,0
106.82,3084675,3375848,0,0
106.86,3084276,3374771,0,0
106.90,3083896,3373799,0,0
106.94,3083762,3373440,0,0
106.98,3083750,3373493,0,0
107.02,3083902,3373970,0,0
107.04,3084094,3374523,0,0
107.08,3084175,3374711,0,0
107.12,3084117,3374558,0,0
107.16,3084073,3374414,0,0
107.20,3084073,3374467,0,0
107.25,3084146,3374631,0,0
107.29,3084213,3374820,0,0
107.33,3084290,3375018,0,0
107.37,3084351,3375200,0,0
107.41,3084401,3375231,0,0
107.47,3084441,3375427,0,0
107.51,3084488,3375584,0,0
107.55,3084562,3375793,0,0
107.59,3084596,3375881,0,0
107.63,3084364,3375267,0,0
107.67,3083966,3374111,0,0
107.71,3083683,3373418,0,0
107.75,3083625,3373319,0,0
107.79,3083729,3373605,0,0
107.83,3083938,3374176,0,0
107.87,3084093,3374572,0,0
107.91,3084115,3374619,0,0
107.95,3084071,3374479,0,0
107.99,3084055,3374482,0,0
108.03,3084147,3374695,0,0
108.09,3084275,3374984,0,0
108.14,3084368,3375280,0,0
108.17,3084451,3375499,0,0
108.22,3084501,3375626,0,0
108.25,3084543,3375725,0,0
108.30,3084579,3375788,0,0
108.31,3084623,3375917,0,0
108.36,3084714,3376151,0,0
108.39,3084745,3376293,0,0
108.44,3084741,3376212,0,0
108.47,3084454,3375417,0,0
108.52,3084117,3374459,0,0
108.56,3083992,3374153,0,0
108.60,3084100,3374411,0,0
108.64,3084316,3374996,0,0
108.68,3084525,3375534,0,0
108.74,3084589,3375696,0,0
108.78,3084546,3375599,0,0
108.82,3084536,3375530,0,0
108.86,3084555,3375597,0,0
108.90,3084641,3375782,0,0
108.94,3084728,3376026,0,0
108.94,3084784,3376166,0,0
108.98,3084797,3376233,0,0
109.02,3084825,3376276,0,0
109.06,3084830,3376327,0,0
109.10,3084852,3376401,0,0
109.14,3084894,3376523,0,0
109.18,3084943,3376682,0,0
109.22,3084900,3376610,0,0
109.26,3084659,3375901,0,0
109.30,3084286,3374890,0,0
109.36,3084094,3374322,0,0
109.41,3084096,3374411,0,0
109.44,3084297,3374922,0,0
109.48,3084474,3375427,0,0
109.53,3084538,3375615,0,0
109.56,3084486,3375474,0,0
109.61,3084444,3375354,0,0
109.64,3084461,3375358,0,0
109.69,3084530,3375557,0,0
109.72,3084577,3375747,0,0
109.77,3084651,3375880,0,0
109.81,3084658,3376004,0,0
109.85,3084674,3376017,0,0
109.89,3084669,3376039,0,0
109.93,3084685,3376070,0,0
109.99,3084711,3376155,0,0
