Time (s),Red,IR,filtered,isZeroX
115.46,2816764,3106308,0,0
115.50,2816295,3104888,0,0
115.54,2815859,3103512,0,0
115.58,2815703,3103069,0,0
115.62,2815743,3103231,0,0
115.66,2815934,3103794,0,0
115.70,2816141,3104372,0,0
115.74,2816233,3104686,0,0
115.78,2816236,3104705,0,0
115.82,2816240,3104734,0,0
115.86,2816247,3104816,0,0
115.90,2816317,3105005,0,0
115.94,2816395,3105250,0,0
115.98,2816461,3105453,0,0
116.04,2816522,3105626,0,0
116.08,2816564,3105738,0,0
116.12,2816574,3105771,0,0
116.16,2816613,3105927,0,0
116.20,2816644,3106024,0,0
116.24,2816440,3105447,0,0
116.24,2815940,3103942,0,0
116.28,2815559,3102750,0,0
116.32,2815439,3102531,0,0
116.36,2815541,3102798,0,0
116.40,2815768,3103415,0,0
116.44,2815957,3103991,0,0
116.48,2816030,3104229,0,0
116.53,2816051,3104279,0,0
116.56,2816049,3104319,0,0
116.61,2816091,3104455,0,0
116.67,2816173,3104647,0,0
116.70,2816251,3104907,0,0
116.75,2816313,3105137,0,0
116.78,2816365,3105255,0,0
116.83,2816389,3105389,0,0
116.87,2816417,3105410,0,0
116.91,2816474,3105630,0,0
116.95,2816539,3105797,0,0
116.99,2816369,3105345,0,0
117.03,2815907,3104028,0,0
117.09,2815533,3102874,0,0
117.13,2815457,3102660,0,0
117.17,2815571,3102961,0,0
117.21,2815811,3103606,0,0
117.25,2816006,3104193,0,0
117.29,2816075,3104431,0,0
117.31,2816077,3104462,0,0
117.35,2816090,3104498,0,0
117.39,2816138,3104591,0,0
117.43,2816221,3104871,0,0
117.47,2816293,3105101,0,0
117.51,2816358,3105311,0,0
117.55,2816414,3105448,0,0
117.59,2816437,3105532,0,0
117.63,2816455,3105530,0,0
117.67,2816490,3105665,0,0
117.74,2816543,3105836,0,0
117.78,2816489,3105696,0,0
117.82,2816153,3104689,0,0
117.86,2815750,3103486,0,0
117.90,2815591,3102990,0,0
117.94,2815677,3103288,0,0
117.94,2815889,3103903,0,0
117.98,2816105,3104517,0,0
118.02,2816223,3104901,0,0
118.06,2816263,3104962,0,0
118.10,2816266,3104983,0,0
118.14,2816295,3105088,0,0
118.18,2816359,3105210,0,0
118.22,2816405,3105423,0,0
118.26,2816499,3105692,0,0
118.30,2816578,3105909,0,0
118.36,2816624,3106100,0,0
118.40,2816670,3106234,0,0
118.44,2816706,3106379,0,0
118.48,2816782,3106604,0,0
118.52,2816827,3106705,0,0
118.58,2816622,3106169,0,0
118.62,2816351,3105348,0,0
118.66,2816206,3104876,0,0
118.70,2816272,3105082,0,0
118.74,2816450,3105551,0,0
118.78,2816586,3105977,0,0
118.78,2816652,3106155,0,0
118.83,2816614,3106036,0,0
118.86,2816563,3105908,0,0
118.91,2816523,3105838,0,0
118.94,2816549,3105932,0,0
119.00,2816596,3106065,0,0
119.05,2816611,3106126,0,0
119.08,2816641,3106185,0,0
119.12,2816636,3106208,0,0
119.17,2816631,3106162,0,0
119.22,2816637,3106222,0,0
119.27,2816625,3106175,0,0
119.31,2816285,3105175,0,0
119.34,2815753,3103531,0,0
119.39,2815428,3102638,0,0
119.43,2815363,3102524,0,0
119.47,2815507,3102967,0,0
119.51,2815728,3103554,0,0
119.55,2815843,3103889,0,0
119.59,2815851,3103952,0,0
119.65,2815832,3103842,0,0
119.69,2815830,3103879,0,0
119.73,2815888,3103998,0,0
119.77,2815946,3104210,0,0
119.81,2816030,3104500,0,0
119.85,2816082,3104618,0,0
119.87,2816110,3104716,0,0
119.91,2816115,3104772,0,0
119.95,2816157,3104886,0,0
119.99,2816222,3105071,0,0
120.03,2816191,3105039,0,0
120.08,2815848,3104029,0,0
120.12,2815284,3102397,0,0
120.16,2814999,3101581,0,0
120.20,2814940,3101510,0,0
120.24,2815047,3101759,0,0
120.30,2815251,3102349,0,0
120.34,2815392,3102737,0,0
120.38,2815410,3102824,0,0
120.42,2815369,3102709,0,0
120.46,2815360,3102719,0,0
120.50,2815427,3102870,0,0
120.50,2815521,3103120,0,0
120.54,2815612,3103376,0,0
120.58,2815680,3103606,0,0
120.62,2815732,3103762,0,0
120.66,2815767,3103865,0,0
120.70,2815790,3103963,0,0
120.74,2815861,3104163,0,0
120.78,2815880,3104320,0,0
120.82,2815706,3103766,0,0
120.86,2815144,3102121,0,0
120.92,2814722,3100991,0,0
120.96,2814594,3100680,0,0
121.00,2814645,3100816,0,0
121.04,2814822,3101350,0,0
121.08,2815030,3101919,0,0
121.12,2815066,3102019,0,0
121.16,2815045,3101966,0,0
121.20,2815036,3101934,0,0
121.24,2815089,3102105,0,0
121.28,2815191,3102416,0,0
121.33,2815304,3102704,0,0
121.37,2815389,3103025,0,0
121.41,2815476,3103244,0,0
121.45,2815515,3103370,0,0
121.49,2815561,3103470,0,0
121.55,2815601,3103612,0,0
121.59,2815672,3103883,0,0
121.63,2815700,3103977,0,0
121.67,2815355,3102941,0,0
121.71,2814801,3101310,0,0
121.75,2814522,3100606,0,0
121.75,2814499,3100533,0,0
121.79,2814641,3100904,0,0
121.83,2814887,3101600,0,0
121.87,2815062,3102068,0,0
121.91,2815094,3102247,0,0
121.95,2815114,3102316,0,0
121.99,2815157,3102443,0,0
122.03,2815287,3102816,0,0
122.07,2815457,3103326,0,0
122.11,2815603,3103740,0,0
122.17,2815696,3104018,0,0
122.21,2815737,3104222,0,0
122.25,2815760,3104332,0,0
122.29,2815801,3104414,0,0
122.33,2815852,3104606,0,0
122.37,2815949,3104900,0,0
122.41,2816006,3105048,0,0
122.45,2815772,3104345,0,0
122.49,2815337,3103015,0,0
122.53,2815089,3102229,0,0
122.57,2815151,3102368,0,0
122.61,2815362,3102989,0,0
122.65,2815614,3103779,0,0
122.69,2815797,3104265,0,0
122.73,2815826,3104326,0,0
122.80,2815801,3104267,0,0
122.83,2815829,3104359,0,0
122.88,2815907,3104670,0,0
122.92,2815989,3104968,0,0
122.95,2816103,3105270,0,0
123.00,2816201,3105529,0,0
123.00,2816241,3105701,0,0
123.04,2816261,3105756,0,0
123.08,2816266,3105766,0,0
123.12,2816280,3105897,0,0
123.16,2816337,3106087,0,0
123.20,2816368,3106123,0,0
123.24,2816141,3105455,0,0
123.28,2815719,3104167,0,0
123.32,2815492,3103353,0,0
123.36,2815506,3103390,0,0
123.42,2815697,3103930,0,0
123.46,2815880,3104519,0,0
123.50,2815978,3104819,0,0
123.54,2815977,3104790,0,0
123.58,2815938,3104712,0,0
123.62,2816004,3104872,0,0
123.66,2816054,3105054,0,0
123.70,2816103,3105224,0,0
123.74,2816139,3105359,0,0
123.84,2816216,3105563,0,0
123.89,2816234,3105615,0,0
123.92,2816269,3105722,0,0
123.97,2816303,3105860,0,0
124.00,2816235,3105664,0,0
124.07,2815824,3104387,0,0
124.11,2815292,3102706,0,0
124.15,2815068,3102026,0,0
124.19,2815099,3102104,0,0
124.23,2815286,3102603,0,0
124.27,2815514,3103246,0,0
124.27,2815634,3103605,0,0
124.31,2815655,3103713,0,0
124.35,2815647,3103698,0,0
124.39,2815672,3103765,0,0
124.43,2815742,3103996,0,0
124.47,2815824,3104244,0,0
124.51,2815892,3104499,0,0
124.55,2815963,3104691,0,0
124.59,2816015,3104856,0,0
124.63,2816037,3104934,0,0
124.69,2816058,3105006,0,0
124.73,2816112,3105174,0,0
124.77,2816164,3105348,0,0
124.81,2816088,3105042,0,0
124.85,2815619,3103577,0,0
124.89,2815090,3102006,0,0
124.93,2814955,3101526,0,0
124.97,2815008,3101747,0,0
125.01,2815207,3102304,0,0
125.05,2815464,3103039,0,0
125.11,2815573,3103390,0,0
125.16,2815606,3103460,0,0
125.19,2815602,3103468,0,0
125.23,2815617,3103542,0,0
125.28,2815693,3103777,0,0
125.31,2815779,3104049,0,0
125.34,2815837,3104289,0,0
125.38,2815904,3104477,0,0
125.42,2815966,3104656,0,0
125.46,2815997,3104705,0,0
125.50,2816009,3104768,0,0
125.54,2816062,3104936,0,0
125.58,2816136,3105148,0,0
125.62,2816090,3105028,0,0
125.66,2815702,3103817,0,0
125.70,2815200,3102315,0,0
125.76,2815022,3101758,0,0
125.80,2815095,3101898,0,0
125.84,2815299,3102475,0,0
125.88,2815539,3103183,0,0
125.92,2815687,3103647,0,0
125.96,2815706,3103765,0,0
125.98,2815722,3103791,0,0
126.02,2815772,3103941,0,0
126.06,2815835,3104141,0,0
126.10,2815917,3104416,0,0
126.14,2815963,3104644,0,0
126.18,2816028,3104834,0,0
126.22,2816091,3105037,0,0
126.26,2816141,3105138,0,0
126.30,2816156,3105170,0,0
126.34,2816204,3105307,0,0
126.40,2816266,3105491,0,0
126.44,2816289,3105557,0,0
126.48,2816030,3104810,0,0
126.52,2815560,3103314,0,0
126.56,2815272,3102350,0,0
126.60,2815284,3102340,0,0
126.63,2815464,3102803,0,0
126.67,2815688,3103580,0,0
126.71,2815863,3104114,0,0
126.75,2815940,3104344,0,0
126.79,2815948,3104412,0,0
126.83,2815986,3104491,0,0
126.87,2816043,3104703,0,0
126.91,2816132,3104945,0,0
126.95,2816213,3105157,0,0
126.99,2816263,3105363,0,0
127.05,2816329,3105560,0,0
127.09,2816341,3105624,0,0
127.13,2816393,3105734,0,0
127.17,2816432,3105868,0,0
127.21,2816486,3106039,0,0
127.25,2816565,3106285,0,0
127.27,2816516,3106095,0,0
127.31,2816189,3105104,0,0
127.35,2815918,3104234,0,0
127.39,2815884,3104048,0,0
127.43,2816025,3104484,0,0
127.47,2816413,3105651,0,0
127.52,2816507,3105918,0,0
127.56,2816496,3105912,0,0
127.59,2816474,3105901,0,0
127.70,2816611,3106229,0,0
127.74,2816676,3106470,0,0
127.78,2816756,3106700,0,0
127.82,2816806,3106857,0,0
127.86,2816851,3106991,0,0
127.92,2816871,3107065,0,0
127.96,2816870,3107130,0,0
128.00,2816921,3107276,0,0
128.04,2816972,3107419,0,0
128.08,2816939,3107310,0,0
128.12,2816437,3105758,0,0
128.16,2816427,3105677,0,0
128.20,2816528,3105957,0,0
128.24,2816658,3106354,0,0
128.28,2816749,3106675,0,0
128.32,2816784,3106757,0,0
128.36,2816755,3106638,0,0
128.40,2816715,3106566,0,0
128.44,2816733,3106595,0,0
128.48,2816767,3106710,0,0
128.54,2816802,3106783,0,0
128.58,2816819,3106874,0,0
128.62,2816855,3106953,0,0
128.66,2816843,3106956,0,0
128.70,2816854,3106991,0,0
128.75,2816848,3106975,0,0
128.79,2816873,3107028,0,0
128.83,2816887,3107054,0,0
128.87,2816714,3106482,0,0
128.91,2816289,3105180,0,0
128.97,2815947,3104117,0,0
129.00,2815895,3103853,0,0
129.04,2815996,3104110,0,0
129.09,2816155,3104640,0,0
129.12,2816278,3105032,0,0
129.16,2816318,3105167,0,0
129.19,2816278,3105095,0,0
129.23,2816273,3105050,0,0
129.27,2816307,3105193,0,0
129.31,2816373,3105376,0,0
129.35,2816445,3105547,0,0
129.39,2816471,3105705,0,0
129.43,2816523,3105832,0,0
129.47,2816539,3105932,0,0
129.51,2816553,3105966,0,0
129.55,2816578,3106044,0,0
129.61,2816640,3106193,0,0
129.65,2816627,3106165,0,0
129.69,2816302,3105195,0,0
129.73,2815811,3103526,0,0
129.77,2815494,3102628,0,0
129.81,2815403,3102479,0,0
129.83,2815528,3102819,0,0
129.87,2815747,3103445,0,0
129.91,2815914,3103943,0,0
129.95,2815963,3104079,0,0
129.99,2815945,3104073,0,0
130.04,2815987,3104158,0,0
130.08,2816038,3104352,0,0
130.12,2816103,3104563,0,0
130.16,2816167,3104783,0,0
130.20,2816231,3104985,0,0
130.26,2816279,3105079,0,0
130.30,2816308,3105179,0,0
130.34,2816304,3105196,0,0
130.38,2816324,3105317,0,0
130.42,2816399,3105526,0,0
130.46,2816424,3105570,0,0
130.48,2816138,3104728,0,0
130.52,2815655,3103174,0,0
130.56,2815350,3102312,0,0
130.60,2815311,3102197,0,0
130.64,2815441,3102593,0,0
130.68,2815664,3103240,0,0
130.72,2815843,3103755,0,0
130.76,2815904,3103948,0,0
130.80,2815900,3103991,0,0
130.84,2815926,3104071,0,0
130.90,2815993,3104205,0,0
130.94,2816057,3104455,0,0
130.98,2816126,3104694,0,0
131.02,2816173,3104822,0,0
131.06,2816206,3104929,0,0
131.10,2816238,3105055,0,0
131.12,2816246,3105074,0,0
131.16,2816282,3105142,0,0
131.20,2816333,3105363,0,0
131.24,2816388,3105527,0,0
131.28,2816305,3105250,0,0
131.33,2815897,3103983,0,0
131.37,2815444,3102636,0,0
131.41,2815317,3102246,0,0
131.45,2815387,3102465,0,0
131.49,2815621,3103074,0,0
131.53,2815903,3103972,0,0
131.57,2815904,3104004,0,0
131.61,2815892,3103961,0,0
131.65,2815910,3104065,0,0
131.75,2816049,3104465,0,0
131.79,2816106,3104657,0,0
131.83,2816142,3104766,0,0
131.87,2816169,3104847,0,0
131.91,2816208,3104963,0,0
131.95,2816218,3105033,0,0
131.99,2816244,3105111,0,0
132.03,2816307,3105326,0,0
132.07,2816374,3105484,0,0
132.11,2816246,3105069,0,0
132.17,2815839,3103824,0,0
132.21,2815450,3102673,0,0
132.25,2815340,3102348,0,0
132.29,2815445,3102683,0,0
132.33,2815691,3103386,0,0
132.37,2815893,3104021,0,0
132.40,2816002,3104321,0,0
132.44,2816013,3104388,0,0
132.47,2816016,3104392,0,0
132.51,2816087,3104561,0,0
132.56,2816148,3104778,0,0
132.60,2816222,3105023,0,0
132.64,2816308,3105249,0,0
132.68,2816345,3105382,0,0
132.72,2816395,3105545,0,0
132.76,2816432,3105665,0,0
132.82,2816457,3105720,0,0
132.86,2816510,3105909,0,0
132.90,2816584,3106138,0,0
132.94,2816646,3106355,0,0
132.98,2816575,3106113,0,0
133.02,2816251,3105170,0,0
133.04,2816006,3104370,0,0
133.08,2816032,3104396,0,0
133.12,2816155,3104752,0,0
133.16,2816336,3105327,0,0
133.20,2816474,3105778,0,0
133.25,2816531,3105926,0,0
133.28,2816529,3105916,0,0
133.32,2816518,3105915,0,0
133.37,2816561,3106023,0,0
133.41,2816612,3106211,0,0
133.47,2816663,3106342,0,0
133.51,2816709,3106545,0,0
133.55,2816752,3106680,0,0
133.59,2816776,3106764,0,0
133.63,2816813,3106839,0,0
133.67,2816813,3106867,0,0
133.69,2816825,3106951,0,0
133.73,2816880,3107101,0,0
133.77,2816863,3107044,0,0
133.81,2816623,3106352,0,0
133.85,2816287,3105309,0,0
133.89,2816149,3104792,0,0
133.93,2816200,3104935,0,0
133.97,2816335,3105362,0,0
134.01,2816467,3105774,0,0
134.05,2816538,3105958,0,0
134.09,2816527,3105930,0,0
134.13,2816503,3105856,0,0
134.17,2816503,3105873,0,0
134.21,2816543,3105955,0,0
134.25,2816578,3106095,0,0
134.31,2816603,3106248,0,0
134.35,2816651,3106353,0,0
134.39,2816665,3106408,0,0
134.43,2816664,3106427,0,0
134.47,2816676,3106414,0,0
134.51,2816693,3106471,0,0
134.51,2816718,3106581,0,0
134.56,2816740,3106622,0,0
134.59,2816525,3105947,0,0
134.63,2816072,3104539,0,0
134.68,2815771,3103574,0,0
134.74,2815714,3103388,0,0
134.78,2815823,3103715,0,0
134.82,2816019,3104262,0,0
134.86,2816150,3104663,0,0
134.90,2816169,3104771,0,0
134.96,2816161,3104736,0,0
135.00,2816223,3104878,0,0
135.04,2816260,3105120,0,0
135.08,2816327,3105260,0,0
135.12,2816379,3105398,0,0
135.16,2816410,3105514,0,0
135.20,2816443,3105627,0,0
135.24,2816442,3105684,0,0
135.28,2816457,3105708,0,0
135.32,2816481,3105885,0,0
135.36,2816549,3106060,0,0
135.40,2816499,3105883,0,0
135.44,2816121,3104702,0,0
135.48,2815718,3103445,0,0
135.52,2815544,3102909,0,0
135.58,2815584,3102990,0,0
135.62,2815730,3103466,0,0
135.66,2815924,3104033,0,0
135.70,2816024,3104354,0,0
135.74,2816062,3104407,0,0
135.79,2816078,3104509,0,0
135.83,2816111,3104697,0,0
135.87,2816195,3104930,0,0
135.91,2816258,3105124,0,0
135.95,2816317,3105256,0,0
136.01,2816336,3105340,0,0
136.05,2816340,3105384,0,0
136.09,2816356,3105425,0,0
136.13,2816364,3105505,0,0
136.17,2816423,3105653,0,0
136.23,2816462,3105789,0,0
136.27,2816267,3105190,0,0
136.31,2815867,3103892,0,0
136.35,2815534,3102888,0,0
136.39,2815454,3102695,0,0
136.43,2815553,3102974,0,0
136.43,2815746,3103551,0,0
136.47,2815910,3104054,0,0
136.51,2815966,3104208,0,0
136.55,2815968,3104243,0,0
136.59,2815976,3104252,0,0
136.65,2816005,3104386,0,0
136.69,2816076,3104599,0,0
136.73,2816129,3104780,0,0
136.77,2816202,3104951,0,0
136.81,2816245,3105100,0,0
136.87,2816262,3105187,0,0
136.91,2816287,3105265,0,0
136.95,2816310,3105328,0,0
136.99,2816353,3105464,0,0
137.03,2816423,3105690,0,0
137.07,2816416,3105646,0,0
137.08,2816098,3104747,0,0
137.12,2815708,3103483,0,0
137.16,2815489,3102823,0,0
137.20,2815509,3102866,0,0
137.24,2815673,3103331,0,0
137.30,2815868,3103916,0,0
137.34,2815959,3104252,0,0
137.38,2815995,3104360,0,0
137.42,2816008,3104394,0,0
137.46,2816040,3104452,0,0
137.52,2816093,3104643,0,0
137.56,2816167,3104884,0,0
137.60,2816246,3105106,0,0
137.64,2816320,3105342,0,0
137.68,2816387,3105541,0,0
137.72,2816441,3105675,0,0
137.72,2816463,3105761,0,0
137.76,2816516,3105976,0,0
137.80,2816619,3106245,0,0
137.84,2816698,3106498,0,0
137.88,2816705,3106517,0,0
137.92,2816442,3105732,0,0
137.96,2816224,3105025,0,0
138.00,2816223,3105002,0,0
138.04,2816343,3105329,0,0
138.08,2816477,3105798,0,0
138.12,2816616,3106177,0,0
138.16,2816669,3106330,0,0
138.20,2816647,3106269,0,0
138.24,2816631,3106213,0,0
138.28,2816634,3106249,0,0
138.33,2816678,3106354,0,0
138.37,2816741,3106556,0,0
138.41,2816800,3106752,0,0
138.45,2816893,3107045,0,0
138.49,2816978,3107360,0,0
138.55,2817020,3107460,0,0
138.59,2817069,3107598,0,0
138.63,2817116,3107706,0,0
138.67,2817237,3108029,0,0
138.71,2817307,3108313,0,0
138.77,2817135,3107773,0,0
138.81,2816721,3106508,0,0
138.85,2816447,3105761,0,0
138.89,2816391,3105546,0,0
138.93,2816380,3105503,0,0
138.97,2816416,3105606,0,0
138.97,2816431,3105639,0,0
139.01,2816398,3105517,0,0
139.05,2816293,3105253,0,0
139.09,2816190,3104944,0,0
139.13,2816172,3104888,0,0
139.19,2816239,3105104,0,0
139.24,2816290,3105258,0,0
139.28,2816337,3105344,0,0
139.31,2816384,3105561,0,0
139.35,2816422,3105665,0,0
139.40,2816445,3105758,0,0
139.44,2816518,3105931,0,0
139.47,2816454,3105747,0,0
139.51,2816099,3104674,0,0
139.60,2815116,3101887,0,0
139.64,2814935,3101433,0,0
139.68,2814914,3101441,0,0
139.72,2814972,3101677,0,0
139.76,2815052,3101853,0,0
139.82,2815055,3101868,0,0
139.86,2814983,3101716,0,0
139.90,2814973,3101736,0,0
139.94,2815049,3101956,0,0
139.98,2815098,3102115,0,0
140.04,2815168,3102277,0,0
140.08,2815220,3102447,0,0
140.12,2815270,3102586,0,0
140.16,2815296,3102654,0,0
140.20,2815302,3102714,0,0
140.24,2815384,3102940,0,0
140.25,2815472,3103225,0,0
140.28,2815355,3102881,0,0
140.32,2814891,3101538,0,0
140.37,2814463,3100381,0,0
140.41,2814266,3099905,0,0
140.47,2814251,3099908,0,0
140.50,2814350,3100179,0,0
140.54,2814510,3100681,0,0
140.59,2814618,3100972,0,0
140.62,2814611,3100982,0,0
140.69,2814653,3101089,0,0
140.73,2814710,3101260,0,0
140.77,2814819,3101550,0,0
140.81,2814966,3101975,0,0
140.85,2815068,3102236,0,0
140.89,2815135,3102500,0,0
140.89,2815199,3102681,0,0
140.93,2815215,3102765,0,0
140.97,2815237,3102817,0,0
141.01,2815339,3103105,0,0
141.05,2815386,3103250,0,0
141.11,2815141,3102521,0,0
141.15,2814627,3100978,0,0
141.19,2814295,3100069,0,0
141.23,2814245,3099911,0,0
141.27,2814346,3100244,0,0
141.33,2814541,3100792,0,0
141.37,2814733,3101332,0,0
141.41,2814799,3101569,0,0
141.45,2814785,3101526,0,0
141.49,2814855,3101683,0,0
141.53,2814953,3102023,0,0
141.54,2815018,3102233,0,0
141.58,2815112,3102564,0,0
141.62,2815207,3102871,0,0
141.66,2815280,3103086,0,0
141.70,2815357,3103291,0,0
141.74,2815379,3103402,0,0
141.78,2815422,3103550,0,0
141.82,2815527,3103840,0,0
141.86,2815579,3103997,0,0
141.90,2815298,3103160,0,0
141.96,2814908,3101925,0,0
142.00,2814746,3101398,0,0
142.04,2814837,3101613,0,0
142.08,2815066,3102282,0,0
142.12,2815274,3103007,0,0
142.16,2815428,3103504,0,0
142.20,2815519,3103756,0,0
142.24,2815574,3103937,0,0
142.28,2815669,3104212,0,0
142.32,2815765,3104529,0,0
142.36,2815845,3104867,0,0
142.40,2815790,3104692,0,0
142.44,2815734,3104544,0,0
142.48,2815665,3104285,0,0
142.58,2815647,3104242,0,0
142.62,2815710,3104388,0,0
142.66,2815673,3104329,0,0
142.70,2815402,3103412,0,0
142.74,2814912,3101926,0,0
142.79,2814746,3101386,0,0
142.83,2814886,3101741,0,0
142.87,2815144,3102472,0,0
142.91,2815369,3103152,0,0
142.95,2815540,3103631,0,0
143.01,2815585,3103828,0,0
143.05,2815579,3103850,0,0
143.09,2815641,3104007,0,0
143.13,2815679,3104173,0,0
143.17,2815732,3104317,0,0
143.21,2815789,3104530,0,0
143.21,2815825,3104609,0,0
143.25,2815815,3104605,0,0
143.29,2815817,3104622,0,0
143.33,2815830,3104704,0,0
143.37,2815868,3104818,0,0
143.41,2815909,3104940,0,0
143.45,2815811,3104645,0,0
143.49,2815375,3103268,0,0
143.53,2814914,3101827,0,0
143.57,2814755,3101341,0,0
143.63,2814827,3101532,0,0
143.67,2815046,3102102,0,0
143.71,2815187,3102512,0,0
143.75,2815214,3102643,0,0
143.79,2815164,3102489,0,0
143.83,2815112,3102306,0,0
143.87,2815110,3102311,0,0
143.91,2815195,3102530,0,0
143.95,2815244,3102733,0,0
143.99,2815320,3102992,0,0
144.04,2815368,3103137,0,0
144.08,2815407,3103139,0,0
144.12,2815417,3103208,0,0
144.16,2815461,3103378,0,0
144.20,2815500,3103570,0,0
144.26,2815492,3103523,0,0
144.30,2815115,3102312,0,0
144.34,2814523,3100621,0,0
144.38,2814271,3099936,0,0
144.42,2814222,3099839,0,0
144.46,2814250,3099976,0,0
144.48,2814454,3100501,0,0
144.52,2814590,3100863,0,0
144.56,2814562,3100864,0,0
144.60,2814520,3100817,0,0
144.64,2814538,3100846,0,0
144.68,2814631,3101067,0,0
144.72,2814747,3101386,0,0
144.76,2814833,3101679,0,0
144.80,2814911,3101947,0,0
144.84,2814979,3102214,0,0
144.90,2815018,3102299,0,0
144.94,2815060,3102423,0,0
144.98,2815131,3102631,0,0
145.02,2815224,3102934,0,0
145.06,2815260,3103005,0,0
145.10,2814862,3101800,0,0
145.12,2814310,3100143,0,0
145.16,2814060,3099473,0,0
145.21,2814022,3099385,0,0
145.25,2814178,3099771,0,0
145.28,2814390,3100403,0,0
145.33,2814534,3100823,0,0
145.37,2814561,3100951,0,0
145.41,2814546,3100921,0,0
145.45,2814554,3101002,0,0
145.49,2814622,3101219,0,0
145.55,2814739,3101479,0,0
145.59,2814836,3101758,0,0
145.63,2814914,3102024,0,0
145.67,2814969,3102199,0,0
145.71,2815017,3102323,0,0
145.75,2815057,3102519,0,0
145.75,2815103,3102660,0,0
145.79,2815196,3102968,0,0
145.83,2815309,3103283,0,0
145.87,2815143,3102755,0,0
145.91,2814580,3100976,0,0
145.96,2814161,3099806,0,0
146.00,2814090,3099596,0,0
146.03,2814165,3099812,0,0
146.07,2814388,3100377,0,0
146.12,2814617,3101068,0,0
146.18,2814699,3101338,0,0
146.22,2814697,3101309,0,0
146.26,2814708,3101345,0,0
146.30,2814741,3101478,0,0
146.34,2814827,3101766,0,0
146.40,2815033,3102377,0,0
146.44,2815094,3102603,0,0
146.48,2815169,3102771,0,0
146.52,2815230,3102944,0,0
146.56,2815255,3103086,0,0
146.60,2815297,3103234,0,0
146.64,2815388,3103481,0,0
146.68,2815445,3103687,0,0
146.72,2815250,3103027,0,0
146.76,2814690,3101304,0,0
146.82,2814374,3100296,0,0
146.86,2814339,3100222,0,0
146.90,2814484,3100596,0,0
146.94,2814749,3101395,0,0
146.98,2814928,3101997,0,0
147.02,2815033,3102226,0,0
147.04,2815060,3102353,0,0
147.08,2815088,3102388,0,0
147.12,2815136,3102577,0,0
147.16,2815230,3102921,0,0
147.20,2815341,3103285,0,0
147.25,2815441,3103593,0,0
147.29,2815533,3103863,0,0
147.33,2815612,3104132,0,0
147.37,2815651,3104299,0,0
147.41,2815690,3104452,0,0
147.47,2815784,3104652,0,0
147.51,2815832,3104909,0,0
147.55,2815926,3105153,0,0
147.59,2815800,3104745,0,0
147.63,2815448,3103589,0,0
147.67,2815231,3102794,0,0
147.69,2815235,3102789,0,0
147.73,2815422,3103276,0,0
147.77,2815640,3103951,0,0
147.81,2815782,3104426,0,0
147.85,2815844,3104653,0,0
147.89,2815872,3104725,0,0
147.93,2815892,3104776,0,0
147.97,2815946,3104909,0,0
148.01,2815994,3105060,0,0
148.05,2816014,3105169,0,0
148.11,2816046,3105303,0,0
148.15,2816062,3105401,0,0
148.19,2816099,3105448,0,0
148.23,2816091,3105469,0,0
148.27,2816144,3105518,0,0
148.31,2816161,3105621,0,0
148.34,2816191,3105724,0,0
148.38,2816141,3105572,0,0
148.41,2815841,3104587,0,0
148.46,2815416,3103203,0,0
148.50,2815206,3102494,0,0
148.54,2815269,3102636,0,0
148.58,2815449,3103142,0,0
148.62,2815588,3103599,0,0
148.66,2815689,3103886,0,0
148.70,2815713,3103918,0,0
148.76,2815664,3103836,0,0
148.80,2815676,3103882,0,0
148.84,2815734,3104057,0,0
148.88,2815805,3104230,0,0
148.92,2815850,3104417,0,0
148.96,2815888,3104557,0,0
148.98,2815939,3104693,0,0
149.02,2815949,3104744,0,0
149.06,2815954,3104787,0,0
149.10,2816011,3104923,0,0
149.14,2816054,3105047,0,0
149.19,2816046,3105002,0,0
149.22,2815756,3104070,0,0
149.26,2815216,3102389,0,0
149.31,2814912,3101464,0,0
149.34,2814888,3101377,0,0
149.41,2815229,3102290,0,0
149.45,2815385,3102745,0,0
149.49,2815386,3102822,0,0
149.53,2815399,3102811,0,0
149.57,2815408,3102858,0,0
149.63,2815445,3103013,0,0
149.67,2815520,3103257,0,0
149.71,2815621,3103536,0,0
149.75,2815703,3103779,0,0
149.79,2815737,3103929,0,0
149.83,2815797,3104144,0,0
149.87,2815815,3104232,0,0
149.91,2815866,3104393,0,0
149.95,2815928,3104564,0,0
149.99,2815719,3103880,0,0
150.03,2815209,3102217,0,0
150.07,2814854,3101197,0,0
150.11,2814787,3100929,0,0
150.15,2814869,3101168,0,0
150.19,2815073,3101821,0,0
150.25,2815234,3102339,0,0
150.29,2815299,3102526,0,0
150.33,2815304,3102539,0,0
150.37,2815301,3102540,0,0
150.41,2815352,3102694,0,0
150.46,2815434,3102955,0,0
150.50,2815512,3103212,0,0
150.53,2815591,3103468,0,0
150.57,2815647,3103675,0,0
150.62,2815694,3103817,0,0
150.66,2815759,3103954,0,0
150.70,2815778,3104115,0,0
150.74,2815809,3104240,0,0
150.78,2815874,3104417,0,0
150.82,2815801,3104140,0,0
150.88,2815383,3102864,0,0
150.92,2814926,3101488,0,0
150.96,2814777,3101002,0,0
151.00,2814810,3101076,0,0
151.04,2815012,3101595,0,0
151.08,2815174,3102145,0,0
151.08,2815258,3102416,0,0
151.12,2815266,3102467,0,0
