Time (s)	Red	IR
73.241	3085749	3375344
73.281	3085926	3375800
73.321	3086023	3376058
73.361	3085990	3375965
73.404	3085929	3375838
73.444	3085916	3375807
73.484	3085925	3375862
73.524	3085974	3375993
73.564	3086018	3376136
73.605	3086049	3376216
73.645	3086050	3376272
73.685	3086050	3376296
73.725	3086050	3376274
73.765	3086054	3376325
73.826	3086069	3376422
73.866	3086093	3376438
73.906	3086000	3376227
73.946	3085657	3375301
73.986	3085295	3374320
74.026	3085103	3373903
74.03	3085117	3373949
74.07	3085246	3374361
74.11	3085449	3374857
74.15	3085523	3375067
74.19	3085511	3375010
74.251	3085462	3374929
74.291	3085495	3375023
74.331	3085574	3375234
74.371	3085634	3375436
74.411	3085710	3375627
74.47	3085788	3375838
74.51	3085792	3375913
74.55	3085797	3375915
74.59	3085818	3375958
74.63	3085855	3376093
74.675	3085887	3376171
74.715	3085732	3375741
74.755	3085311	3374581
74.795	3084951	3373633
74.835	3084809	3373282
74.896	3084808	3373345
74.936	3084943	3373753
74.976	3085113	3374202
75.016	3085185	3374402
75.056	3085164	3374352
75.116	3085209	3374507
75.156	3085293	3374687
75.196	3085372	3374942
75.236	3085458	3375177
75.276	3085523	3375364
75.321	3085567	3375494
75.361	3085573	3375531
75.401	3085594	3375569
75.441	3085593	3375678
75.481	3085673	3375843
75.542	3085708	3375977
75.582	3085600	3375652
75.622	3085208	3374582
75.662	3084840	3373619
75.702	3084760	3373396
75.742	3084791	3373538
75.742	3084965	3373958
75.782	3085152	3374451
75.822	3085226	3374666
75.862	3085193	3374624
75.902	3085177	3374563
75.944	3085198	3374607
75.984	3085263	3374780
76.024	3085358	3375034
76.064	3085424	3375250
76.104	3085486	3375385
76.165	3085530	3375513
76.205	3085568	3375631
76.245	3085600	3375758
76.285	3085652	3375902
76.325	3085730	3376122
76.367	3085811	3376341
76.407	3085794	3376282
76.447	3085473	3375386
76.487	3085086	3374311
76.527	3084920	3373848
76.589	3084937	3373925
76.629	3085093	3374358
76.669	3085316	3374880
76.709	3085425	3375191
76.749	3085410	3375133
76.789	3085397	3375107
76.809	3085419	3375162
76.849	3085483	3375358
76.889	3085598	3375586
76.929	3085655	3375784
76.969	3085721	3376000
77.013	3085780	3376177
77.053	3085820	3376284
77.093	3085865	3376393
77.133	3085910	3376534
77.173	3085969	3376659
77.232	3086029	3376856
77.272	3086108	3377043
77.312	3085950	3376641
77.352	3085556	3375559
77.392	3085289	3374766
77.432	3085242	3374657
77.452	3085383	3375000
77.492	3085582	3375526
77.532	3085702	3375899
77.572	3085712	3375925
77.612	3085667	3375807
77.657	3085641	3375780
77.697	3085671	3375839
77.737	3085746	3376035
77.777	3085823	3376286
77.817	3085878	3376431
77.878	3085909	3376558
77.918	3085933	3376608
77.958	3085935	3376628
77.998	3085935	3376713
78.038	3085968	3376728
78.078	3085999	3376875
78.097	3086045	3377010
78.137	3085905	3376601
78.177	3085481	3375436
78.217	3085153	3374543
78.257	3085066	3374343
78.302	3085135	3374538
78.342	3085333	3375048
78.382	3085516	3375508
78.422	3085559	3375638
78.462	3085553	3375584
78.523	3085522	3375550
78.563	3085556	3375645
78.603	3085606	3375798
78.643	3085689	3376033
78.683	3085766	3376251
78.723	3085801	3376381
78.744	3085833	3376456
78.784	3085863	3376535
78.824	3085880	3376546
78.864	3085881	3376565
78.904	3085922	3376682
78.947	3085975	3376841
78.987	3085867	3376541
79.027	3085479	3375428
79.067	3085108	3374453
79.107	3084997	3374162
79.168	3085226	3374800
79.208	3085428	3375319
79.248	3085522	3375599
79.288	3085507	3375582
79.328	3085493	3375557
79.368	3085517	3375623
79.408	3085569	3375784
79.448	3085648	3375987
79.488	3085724	3376216
79.528	3085780	3376368
79.572	3085817	3376508
79.612	3085845	3376629
79.652	3085876	3376620
79.692	3085884	3376683
79.732	3085929	3376806
79.791	3085987	3376977
79.831	3085934	3376812
79.871	3085530	3375709
79.911	3085141	3374625
79.951	3084981	3374200
79.993	3085165	3374668
80.033	3085359	3375188
80.073	3085447	3375454
80.113	3085447	3375464
80.196	3085434	3375418
80.236	3085492	3375601
80.276	3085554	3375780
80.316	3085614	3375947
80.356	3085646	3376086
80.417	3085686	3376182
80.457	3085710	3376254
80.497	3085739	3376298
80.537	3085760	3376390
80.577	3085827	3376565
80.618	3085908	3376791
80.658	3085880	3376694
80.698	3085527	3375729
80.738	3085213	3374816
80.778	3085107	3374490
80.822	3085181	3374711
80.862	3085356	3375138
80.902	3085528	3375613
80.942	3085589	3375781
80.982	3085541	3375663
81.044	3085502	3375596
81.084	3085478	3375576
81.124	3085493	3375638
81.164	3085545	3375830
81.204	3085632	3376024
81.244	3085708	3376198
81.245	3085770	3376304
81.285	3085817	3376389
81.325	3085861	3376572
81.365	3085925	3376737
81.405	3085989	3376898
81.447	3086077	3377038
81.487	3085967	3376779
81.527	3085590	3375785
81.567	3085288	3374984
81.607	3085230	3374830
81.647	3085352	3375145
81.687	3085555	3375667
81.727	3085677	3376055
81.767	3085682	3376096
81.807	3085651	3375971
81.851	3085621	3375922
81.891	3085659	3376053
81.931	3085735	3376219
81.971	3085784	3376415
82.011	3085829	3376563
82.073	3085888	3376693
82.113	3085912	3376789
82.153	3085919	3376836
82.193	3085946	3376942
82.233	3086025	3377142
82.294	3086064	3377257
82.334	3085935	3376939
82.374	3085530	3375864
82.414	3085225	3375008
82.454	3085143	3374777
82.494	3085228	3374992
82.496	3085407	3375440
82.536	3085556	3375859
82.576	3085614	3375988
82.616	3085568	3375909
82.656	3085517	3375811
82.718	3085555	3375883
82.758	3085614	3376026
82.798	3085658	3376193
82.838	3085692	3376309
82.878	3085730	3376410
82.918	3085717	3376420
82.958	3085707	3376400
82.998	3085711	3376455
83.038	3085759	3376555
83.078	3085794	3376638
83.123	3085696	3376406
83.163	3085335	3375364
83.203	3084953	3374344
83.243	3084822	3374004
83.283	3084866	3374161
83.345	3085239	3375182
83.385	3085335	3375435
83.425	3085334	3375393
83.465	3085309	3375350
83.505	3085346	3375396
83.566	3085387	3375563
83.606	3085460	3375753
83.646	3085538	3375992
83.686	3085593	3376180
83.726	3085609	3376231
83.769	3085629	3376278
83.809	3085638	3376330
83.849	3085693	3376540
83.889	3085699	3376512
83.929	3085399	3375702
83.99	3084972	3374547
84.03	3084758	3373974
84.07	3084750	3373957
84.11	3084854	3374309
84.15	3085069	3374840
84.212	3085216	3375210
84.252	3085263	3375267
84.292	3085211	3375195
84.332	3085235	3375194
84.372	3085274	3375323
84.412	3085333	3375534
84.415	3085413	3375741
84.455	3085461	3375900
84.495	3085523	3376002
84.535	3085534	3376084
84.575	3085550	3376161
84.615	3085604	3376301
84.655	3085649	3376429
84.695	3085697	3376558
84.735	3085669	3376479
84.775	3085323	3375552
84.837	3084971	3374533
84.877	3084819	3374146
84.917	3084855	3374269
84.957	3085010	3374719
84.997	3085241	3375280
85.041	3085319	3375512
85.081	3085317	3375469
85.121	3085303	3375450
85.161	3085353	3375530
85.201	3085410	3375732
85.241	3085507	3375978
85.281	3085588	3376209
85.321	3085629	3376369
85.361	3085670	3376417
85.401	3085659	3376432
85.461	3085657	3376422
85.501	3085706	3376522
85.541	3085736	3376659
85.581	3085737	3376676
85.621	3085537	3376170
85.661	3085138	3375075
85.666	3084835	3374275
85.706	3084774	3374133
85.746	3084900	3374443
85.786	3085107	3374999
85.826	3085246	3375371
85.887	3085251	3375398
85.927	3085196	3375251
85.967	3085167	3375236
86.007	3085207	3375340
86.047	3085243	3375467
86.087	3085306	3375651
