Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
43600,0.92764,55,78,1078,3087042,3375692,116.023,0
43620,0.92764,55,58,1078,3087072,3375760,94.8635,0
43660,0.92764,55,18,1078,3086908,3375364,65.9229,0
43700,0.978137,58,766,1022,3086597,3374490,-4.66744,1
43740,0.978137,58,726,1022,3086356,3373902,-135.287,0
43780,0.978137,58,686,1022,3086321,3373885,-289.798,0
43820,0.978137,58,646,1022,3086431,3374183,-393.332,0
43860,0.978137,58,606,1022,3086618,3374681,-386.903,0
43900,0.978137,58,566,1022,3086746,3375031,-267.119,0
43940,0.978137,58,526,1022,3086758,3375036,-88.4033,0
43980,0.978137,58,486,1022,3086719,3374960,72.6257,0
44040,0.978137,58,426,1022,3086717,3374966,166.406,0
44080,0.978137,58,386,1022,3086783,3375117,192.799,0
44120,0.978137,58,346,1022,3086841,3375296,182.195,0
44160,0.978137,58,306,1022,3086910,3375450,164.024,0
44200,0.978137,58,266,1022,3086945,3375571,152.187,0
44240,0.978137,58,226,1022,3086972,3375626,145.527,0
44260,0.978137,58,206,1022,3086973,3375632,135.681,0
44300,0.978137,58,166,1022,3086961,3375663,114.723,0
44340,0.978137,58,126,1022,3087001,3375667,83.067,0
44380,0.978137,58,86,1022,3087001,3375793,48.7487,0
44420,0.978137,58,46,1022,3087038,3375850,18.4694,0
44470,1.0124,60,740,987,3086998,3375721,-6.98858,1
44510,1.0124,60,700,987,3086719,3374981,-47.4349,0
44550,1.0124,60,660,987,3086388,3374096,-137.069,0
44590,1.0124,60,620,987,3086247,3373771,-273.514,0
44630,1.0124,60,580,987,3086256,3373870,-398.239,0
44690,1.0124,60,520,987,3086553,3374647,-431.705,0
44730,1.0124,60,480,987,3086597,3374775,-337.787,0
44770,1.0124,60,440,987,3086553,3374722,-167.218,0
44800,1.0124,60,410,987,3086534,3374640,-3.54227,0
44840,1.0124,60,370,987,3086550,3374711,107.401,0
44910,1.0124,60,300,987,3086622,3374871,164.734,0
44950,1.0124,60,260,987,3086700,3375045,190.98,0
44990,1.0124,60,220,987,3086762,3375250,206.633,0
45030,1.0124,60,180,987,3086820,3375380,219.346,0
45070,1.0124,60,140,987,3086844,3375479,226.52,0
45110,1.0124,60,100,987,3086876,3375541,221.849,0
45150,1.0124,60,60,987,3086876,3375607,201.378,0
45190,1.0124,60,20,987,3086912,3375670,166.719,0
45230,1.0124,60,967,987,3086901,3375686,123.528,0
45330,1.0124,60,867,987,3086289,3374050,41.4911,0
45370,1.01238,60,740,987,3086026,3373368,-124.336,1
45410,1.01238,60,700,987,3085922,3373178,-335.405,0
45450,1.01238,60,660,987,3085976,3373312,-492.158,0
45490,1.01238,60,620,987,3086095,3373667,-522.761,0
45550,1.01238,60,560,987,3086210,3373995,-417.373,0
45590,1.01238,60,520,987,3086201,3373993,-227.984,0
45630,1.01238,60,480,987,3086157,3373878,-35.2695,0
45670,1.01238,60,440,987,3086140,3373853,101.636,0
45710,1.01238,60,400,987,3086177,3373962,171.01,0
45760,1.01238,60,350,987,3086284,3374295,197.832,0
45800,1.01238,60,310,987,3086332,3374435,212.601,0
45840,1.01238,60,270,987,3086359,3374493,225.802,0
45880,1.01238,60,230,987,3086371,3374535,232.198,0
45910,1.01238,60,200,987,3086408,3374542,226.89,0
45980,1.01238,60,130,987,3086392,3374587,208.281,0
46020,1.01238,60,90,987,3086439,3374720,177.994,0
46060,1.01238,60,50,987,3086484,3374875,144.697,0
46100,1.01238,60,10,987,3086460,3374797,113.033,0
46140,1.01238,60,957,987,3086195,3374067,63.4641,0
46200,1.03612,62,723,965,3085811,3373087,-41.4864,1
46240,1.03612,62,683,965,3085612,3372576,-206.858,0
46280,1.03612,62,643,965,3085567,3372465,-375.457,0
46320,1.03612,62,603,965,3085625,3372630,-470.404,0
46360,1.03612,62,563,965,3085740,3373024,-448.696,0
46400,1.03612,62,523,965,3085848,3373292,-318.51,0
46400,1.03612,62,523,965,3085841,3373274,-132.799,0
46440,1.03612,62,483,965,3085781,3373167,36.8702,0
46480,1.03612,62,443,965,3085779,3373187,143.536,0
46520,1.03612,62,403,965,3085848,3373353,188.524,0
46560,1.03612,62,363,965,3085919,3373564,201.654,0
46620,1.03612,62,303,965,3085970,3373756,207.875,0
46660,1.03612,62,263,965,3086029,3373913,216.048,0
46700,1.03612,62,223,965,3086065,3374033,224.36,0
46740,1.03612,62,183,965,3086103,3374121,226.239,0
46780,1.03612,62,143,965,3086136,3374182,216.537,0
46840,1.03612,62,83,965,3086164,3374271,194.21,0
46880,1.03612,62,43,965,3086211,3374415,162.557,0
46920,1.03612,62,3,965,3086264,3374558,128.605,0
46960,1.03612,62,928,965,3086248,3374551,94.6757,0
47000,1.03612,62,888,965,3086018,3373920,43.175,0
47040,1.04974,62,714,952,3085657,3372967,-59.8443,1
47050,1.04974,62,704,952,3085446,3372422,-220.974,0
47090,1.04974,62,664,952,3085420,3372365,-387.555,0
47130,1.04974,62,624,952,3085503,3372565,-482.008,0
47170,1.04974,62,584,952,3085635,3373041,-458.333,0
47210,1.04974,62,544,952,3085734,3373314,-325.94,0
47270,1.04974,62,484,952,3085729,3373285,-141.237,0
47310,1.04974,62,444,952,3085701,3373201,25.5243,0
47350,1.04974,62,404,952,3085702,3373233,131.413,0
47390,1.04974,62,364,952,3085730,3373377,174.919,0
47430,1.04974,62,324,952,3085830,3373573,182.483,0
47490,1.04974,62,264,952,3085895,3373773,184.286,0
47530,1.04974,62,224,952,3085924,3373903,191.502,0
47570,1.04974,62,184,952,3085966,3374025,198.667,0
47610,1.04974,62,144,952,3086010,3374085,199.653,0
47650,1.04974,62,104,952,3086019,3374068,190.182,0
47690,1.04974,62,64,952,3086028,3374116,166.423,0
47690,1.04974,62,64,952,3086085,3374239,132.037,0
47730,1.04974,62,24,952,3086124,3374396,97.5158,0
47770,1.04974,62,936,952,3086170,3374476,69.6071,0
47810,1.04974,62,896,952,3086000,3374047,37.28,0
47850,1.06974,64,700,934,3085666,3373081,-34.4129,1
47910,1.06974,64,640,934,3085381,3372375,-169.064,0
47950,1.06974,64,600,934,3085298,3372193,-334.593,0
47990,1.06974,64,560,934,3085323,3372344,-457.696,0
48030,1.06974,64,520,934,3085461,3372765,-477.041,0
48080,1.06974,64,470,934,3085601,3373157,-377.468,0
48140,1.06974,64,410,934,3085623,3373233,-198.545,0
48180,1.06974,64,370,934,3085601,3373140,-12.8087,0
48220,1.06974,64,330,934,3085585,3373122,121.232,0
48260,1.06974,64,290,934,3085627,3373259,187.838,0
48300,1.06974,64,250,934,3085711,3373444,207.775,0
48340,1.06974,64,210,934,3085771,3373594,210.556,0
48340,1.06974,64,210,934,3085817,3373713,211.736,0
48380,1.06974,64,170,934,3085868,3373861,213.251,0
48420,1.06974,64,130,934,3085897,3373940,211.309,0
48460,1.06974,64,90,934,3085918,3374009,200.043,0
