Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
60174,1.44954,86,375,689,1980255,1968840,-187.187,0
60214,1.44954,86,335,689,1980479,1969073,-203.325,0
60254,1.44954,86,295,689,1980603,1969213,-209.197,0
60294,1.44954,86,255,689,1980609,1969072,-182.486,0
60334,1.44954,86,215,689,1980301,1968551,-161.393,0
60395,1.44954,86,154,689,1979983,1968084,-202.8,0
60435,1.44954,86,114,689,1980616,1968378,-268.272,0
60475,1.44954,86,74,689,1981014,1968545,-229.821,0
60515,1.44954,86,34,689,1980236,1967921,-107.743,0
60555,1.44954,86,683,689,1980054,1967838,-61.7567,0
60614,1.44954,86,624,689,1980709,1968371,-88.9531,0
60654,1.44954,86,584,689,1980475,1968222,-79.3012,0
60694,1.44954,86,544,689,1980396,1968240,-41.1048,0
60734,1.44954,86,504,689,1980321,1968224,-23.3095,0
60774,1.44954,86,464,689,1980353,1968394,-25.8253,0
60817,1.44954,86,421,689,1980616,1968571,-15.0409,0
60857,1.44954,86,381,689,1980530,1968582,31.0638,0
60897,1.44954,86,341,689,1980201,1968394,65.4906,0
60937,1.44954,86,301,689,1980348,1968583,48.0695,0
60977,1.44954,86,261,689,1980584,1968828,25.8798,0
61035,1.44954,86,203,689,1980467,1968796,40.0175,0
61075,1.44954,86,163,689,1980626,1968816,74.4898,0
61115,1.44954,86,123,689,1980538,1968489,108.382,0
61155,1.44954,86,83,689,1980053,1967866,94.0532,0
61195,1.44954,86,43,689,1980450,1968004,18.9775,0
61256,1.38798,83,540,720,1980963,1968253,-11.0972,1
61296,1.38798,83,500,720,1980449,1967802,41.432,0
61336,1.38798,83,460,720,1980035,1967571,54.4199,0
61376,1.48798,89,504,672,1980446,1967934,-13.8807,1
61416,1.48798,89,464,672,1980732,1968161,-55.0664,0
61456,1.48798,89,424,672,1980512,1968022,-23.2337,0
61477,1.48798,89,403,672,1980392,1967998,14.3144,0
61517,1.48798,89,363,672,1980385,1968053,11.546,0
61557,1.58798,95,471,629,1980293,1968056,-23.3635,1
61597,1.58798,95,431,629,1980473,1968281,-59.8007,0
61637,1.58798,95,391,629,1980620,1968448,-56.1349,0
61696,1.58798,95,332,629,1980272,1968246,-24.5904,0
61736,1.58798,95,292,629,1980054,1968205,-33.3724,0
61776,1.58798,95,252,629,1980470,1968552,-74.3516,0
61816,1.58798,95,212,629,1980549,1968672,-68.0523,0
61856,1.58798,95,172,629,1980577,1968635,-1.20162,0
61896,1.58798,95,132,629,1980449,1968331,71.28,0
61899,1.58798,95,129,629,1980114,1967820,84.6119,0
61939,1.58798,95,89,629,1980404,1967864,33.0959,0
61979,1.58798,95,49,629,1980911,1968125,12.7846,0
62019,1.58798,95,9,629,1980482,1967755,63.2062,0
62059,1.58798,95,598,629,1980060,1967501,78.1434,0
62118,1.58798,95,539,629,1980475,1967873,16.3423,0
62158,1.4995,89,499,666,1980727,1968078,-22.1824,1
62198,1.4995,89,459,666,1980410,1967882,-1.6513,0
62238,1.4995,89,419,666,1980302,1967856,8.69978,0
62278,1.5995,95,468,625,1980449,1968033,-13.3835,1
62339,1.5995,95,407,625,1980376,1968038,-35.8298,0
62379,1.5995,95,367,625,1980345,1968103,-50.161,0
62419,1.5995,95,327,625,1980540,1968325,-48.919,0
62459,1.5995,95,287,625,1980354,1968253,-27.6704,0
62499,1.5995,95,247,625,1980163,1968202,-23.5462,0
62539,1.5995,95,207,625,1980394,1968444,-44.9709,0
62560,1.5995,95,186,625,1980447,1968562,-46.7128,0
62600,1.5995,95,146,625,1980470,1968588,-13.0639,0
62640,1.5995,95,106,625,1980515,1968430,35.422,0
62680,1.5995,95,66,625,1980201,1967941,60.7233,0
62720,1.5995,95,26,625,1980254,1967830,33.4323,0
62780,1.5995,95,591,625,1980818,1968165,11.5754,0
62820,1.5995,95,551,625,1980608,1967985,55.2133,0
62860,1.5995,95,511,625,1980139,1967639,89.7883,0
62900,1.5995,95,471,625,1980398,1967894,49.8048,0
62940,1.5995,95,431,625,1980682,1968151,4.93021,0
62980,1.5995,95,391,625,1980453,1968023,6.22445,0
62983,1.5995,95,388,625,1980398,1968032,12.3278,0
63023,1.5995,95,348,625,1980541,1968204,4.07861,0
63063,1.4995,89,499,666,1980334,1968131,-8.8113,1
63103,1.4995,89,459,666,1980313,1968198,-37.0801,0
63143,1.4995,89,419,666,1980601,1968505,-58.6847,0
63201,1.4995,89,361,666,1980454,1968461,-43.1636,0
63241,1.4995,89,321,666,1980144,1968306,-32.1542,0
63281,1.4995,89,281,666,1980338,1968542,-57.4805,0
63321,1.4995,89,241,666,1980560,1968785,-67.9648,0
63361,1.4995,89,201,666,1980599,1968834,-23.2688,0
63422,1.4995,89,140,666,1980579,1968660,48.8477,0
63462,1.4995,89,100,666,1980290,1968223,87.9131,0
63502,1.4995,89,60,666,1980306,1968098,58.9587,0
63542,1.4995,89,20,666,1980850,1968414,22.1485,0
63582,1.4995,89,646,666,1980872,1968380,57.0202,0
63622,1.4995,89,606,666,1980269,1967979,104.741,0
63643,1.4995,89,585,666,1980392,1968142,70.3142,0
63683,1.4995,89,545,666,1980808,1968499,6.58993,0
63723,1.52125,91,492,657,1980653,1968427,-5.61497,1
63763,1.52125,91,452,657,1980596,1968441,9.0525,0
63803,1.52125,91,412,657,1980627,1968537,12.0157,0
63864,1.62125,97,462,616,1980464,1968450,-5.50938,1
63904,1.62125,97,422,616,1980472,1968571,-45.7707,0
63944,1.62125,97,382,616,1980792,1968901,-71.9244,0
63984,1.62125,97,342,616,1980616,1968826,-53.1337,0
64024,1.62125,97,302,616,1980294,1968667,-39.6642,0
64064,1.62125,97,262,616,1980468,1968883,-68.9514,0
64066,1.62125,97,260,616,1980661,1969110,-89.9437,0
64106,1.62125,97,220,616,1980877,1969296,-48.7233,0
64146,1.62125,97,180,616,1980727,1969028,36.401,0
64185,1.62125,97,141,616,1980260,1968503,76.5477,0
64225,1.62125,97,101,616,1980584,1968641,33.2455,0
64285,1.62125,97,41,616,1981149,1968990,8.18475,0
64324,1.62125,97,2,616,1980892,1968762,67.2377,0
64364,1.62125,97,578,616,1980299,1968385,105.223,0
64405,1.62125,97,537,616,1980503,1968600,39.4568,0
64445,1.53585,92,488,651,1980974,1969000,-38.1333,1
64505,1.53585,92,428,651,1981035,1969089,-24.0633,0
64545,1.53585,92,388,651,1980779,1968946,43.8323,0
64586,1.53585,92,347,651,1980527,1968818,64.3473,0
64626,1.53585,92,307,651,1980728,1969039,15.7497,0
64666,1.63585,98,458,611,1981094,1969393,-21.9053,1
64725,1.63585,98,399,611,1980743,1969262,-10.2136,0
64766,1.63585,98,358,611,1980777,1969422,-1.10899,0
64806,1.63585,98,318,611,1981032,1969624,-2.11681,0
64846,1.63585,98,278,611,1981318,1969905,35.7355,0
64886,1.63585,98,238,611,1981428,1969888,122.841,0
64945,1.63585,98,179,611,1980932,1969336,185.474,0
64985,1.63585,98,139,611,1980949,1969214,143.633,0
65025,1.63585,98,99,611,1981710,1969690,67.3349,0
65065,1.63585,98,59,611,1981526,1969487,64.8438,0
65105,1.63585,98,19,611,1980833,1968985,62.7794,0
65146,1.59546,95,469,626,1981049,1969213,-32.3098,1
65185,1.59546,95,430,626,1981486,1969580,-134.215,0
65225,1.59546,95,390,626,1981355,1969507,-148.789,0
65266,1.59546,95,349,626,1981287,1969512,-111.804,0
65306,1.59546,95,309,626,1981216,1969507,-84.9051,0
65364,1.59546,95,251,626,1981166,1969540,-88.2068,0
65405,1.59546,95,210,626,1981311,1969717,-104.667,0
65445,1.59546,95,170,626,1981468,1969893,-95.2076,0
65485,1.59546,95,130,626,1981186,1969737,-63.7657,0
65525,1.59546,95,90,626,1981111,1969754,-58.8162,0
65565,1.59546,95,50,626,1981408,1970051,-72.0665,0
65586,1.59546,95,29,626,1981542,1970204,-46.5295,0
65626,1.59546,95,615,626,1981616,1970187,26.9461,0
65666,1.59546,95,575,626,1981484,1969875,101.524,0
65706,1.59546,95,535,626,1981051,1969359,105.765,0
65746,1.59546,95,495,626,1981710,1969731,48.44,0
65807,1.59546,95,434,626,1982336,1970081,64.3448,0
65847,1.59546,95,394,626,1981710,1969582,171.739,0
65887,1.59546,95,354,626,1981259,1969274,201.416,0
65927,1.59546,95,314,626,1981590,1969595,95.1031,0
65967,1.51708,91,494,659,1982066,1969969,-9.91,1
66007,1.51708,91,454,659,1981956,1969899,-17.8383,0
66027,1.51708,91,434,659,1981502,1969590,1.02994,0
66067,1.61708,97,463,618,1981347,1969557,-51.4115,1
66107,1.61708,97,423,618,1981546,1969777,-153.851,0
66147,1.61708,97,383,618,1981748,1969994,-211.881,0
66187,1.61708,97,343,618,1981558,1969904,-194.873,0
66228,1.61708,97,302,618,1981099,1969616,-175.153,0
66268,1.61708,97,262,618,1981197,1969775,-206.233,0
66308,1.61708,97,222,618,1981530,1970096,-227.087,0
66348,1.61708,97,182,618,1981845,1970332,-152.621,0
66388,1.61708,97,142,618,1981617,1969969,-2.80859,0
66448,1.61708,97,82,618,1981005,1969266,91.0364,0
66488,1.61708,97,42,618,1981303,1969323,60.9449,0
66528,1.61708,97,2,618,1982175,1969850,37.872,0
66568,1.61708,97,580,618,1982014,1969614,136.985,0
66608,1.61708,97,540,618,1981121,1968961,229.905,0
66648,1.61708,97,500,618,1981314,1969165,172.226,0
66668,1.61708,97,480,618,1981894,1969640,60.5066,0
66708,1.61708,97,440,618,1981961,1969694,41.227,0
66748,1.61708,97,400,618,1981547,1969450,82.784,0
66788,1.61708,97,360,618,1981414,1969386,76.6062,0
66828,1.61708,97,320,618,1981513,1969536,8.89258,0
66869,1.51708,91,494,659,1981694,1969726,-52.256,1
66909,1.51708,91,454,659,1981712,1969817,-60.7751,0
66949,1.51708,91,414,659,1981401,1969636,-46.8115,0
66989,1.51708,91,374,659,1981186,1969547,-73.6553,0
67029,1.51708,91,334,659,1981484,1969851,-130.338,0
67088,1.51708,91,275,659,1981956,1970253,-121.926,0
67128,1.51708,91,235,659,1982001,1970199,-4.69261,0
67168,1.51708,91,195,659,1981402,1969501,117.462,0
67208,1.51708,91,155,659,1981182,1969120,110.834,0
67248,1.51708,91,115,659,1981973,1969559,26.42,0
67289,1.61708,97,463,618,1981534,1969041,-12.0643,1
67329,1.61708,97,423,618,1981289,1968932,-34.4646,0
67369,1.61708,97,383,618,1981734,1969316,-66.9592,0
67409,1.61708,97,343,618,1982015,1969542,-34.8632,0
67509,1.61708,97,243,618,1981524,1969248,46.2182,0
67549,1.61708,97,203,618,1981487,1969287,73.9516,0
67589,1.61708,97,163,618,1981563,1969415,33.6815,0
67629,1.71708,103,436,582,1981871,1969714,-1.76519,1
67669,1.71708,103,396,582,1981839,1969741,14.3076,0
67729,1.71708,103,336,582,1981352,1969441,31.177,0
67769,1.81708,109,412,550,1981380,1969532,-17.3336,1
67809,1.81708,109,372,550,1981791,1969868,-78.7535,0
67849,1.81708,109,332,550,1982032,1970131,-56.7264,0
67889,1.81708,109,292,550,1981839,1969819,37.7901,0
67931,1.81708,109,250,550,1981368,1969019,91.3837,0
67971,1.81708,109,210,550,1982195,1969489,81.0944,0
68011,1.81708,109,170,550,1982147,1969343,101.8,0
68051,1.81708,109,130,550,1981331,1968724,112.847,0
68150,1.81708,109,31,550,1981745,1969151,30.6265,0
68190,1.8037,108,415,554,1981833,1969230,-65.1028,1
68230,1.8037,108,375,554,1981770,1969222,-102.023,0
68270,1.8037,108,335,554,1981501,1969061,-113.101,0
68310,1.8037,108,295,554,1981298,1968977,-148.739,0
68352,1.8037,108,253,554,1981587,1969276,-194.333,0
68392,1.8037,108,213,554,1981849,1969527,-176.095,0
68432,1.8037,108,173,554,1981572,1969363,-89.4321,0
68472,1.8037,108,133,554,1981185,1969142,-31.223,0
68512,1.8037,108,93,554,1981472,1969452,-42.4876,0
68552,1.8037,108,53,554,1981872,1969822,-37.7714,0
68592,1.8037,108,13,554,1981927,1969873,46.9054,0
68632,1.8037,108,527,554,1981632,1969457,151.528,0
68672,1.8037,108,487,554,1981228,1968917,167.409,0
68712,1.8037,108,447,554,1981648,1969030,90.3179,0
68773,1.8037,108,386,554,1982245,1969395,54.2488,0
68813,1.8037,108,346,554,1981848,1969039,115.993,0
68853,1.8037,108,306,554,1981260,1968640,145.385,0
68893,1.8037,108,266,554,1981532,1968906,62.984,0
68933,1.7037,102,439,586,1981891,1969202,-28.8757,1
68994,1.7037,102,378,586,1981913,1969235,-34.7593,0
69034,1.7037,102,338,586,1981689,1969115,9.56979,0
69074,1.7037,102,298,586,1981428,1968973,17.0482,0
69114,1.8037,108,415,554,1981596,1969183,-32.1428,1
69154,1.8037,108,375,554,1982014,1969559,-61.324,0
69194,1.8037,108,335,554,1982064,1969648,-9.11309,0
69214,1.8037,108,315,554,1981929,1969613,80.1157,0
69254,1.8037,108,275,554,1981964,1969712,133.327,0
69294,1.8037,108,235,554,1982212,1969968,146.715,0
69334,1.8037,108,195,554,1982032,1969875,140.231,0
69374,1.8037,108,155,554,1981847,1969643,92.2879,0
69435,1.9037,114,393,525,1981216,1968935,-39.1695,1
69475,1.9037,114,353,525,1980798,1968413,-270.891,0
69515,1.9037,114,313,525,1981206,1968599,-507.986,0
69555,1.9037,114,273,525,1981441,1968669,-587.59,0
69595,1.9037,114,233,525,1981539,1968707,-463.304,0
69635,1.9037,114,193,525,1981804,1968981,-209.014,0
69656,1.9037,114,172,525,1981615,1968846,64.4855,0
69696,1.9037,114,132,525,1981321,1968649,233.471,0
69736,1.9037,114,92,525,1980964,1968430,226.501,0
69776,1.9037,114,52,525,1980137,1967829,35.8409,0
69816,1.92561,115,389,519,1978617,1966804,-356.117,1
69875,1.92561,115,330,519,1978973,1967140,-849.267,0
69915,1.92561,115,290,519,1980092,1968043,-1100.34,0
69955,1.92561,115,250,519,1979513,1967616,-918.56,0
69995,1.92561,115,210,519,1978512,1966927,-553.666,0
70035,1.92561,115,170,519,1978747,1967200,-277.441,0
70075,1.92561,115,130,519,1980100,1968253,-14.0552,0
70095,1.92561,115,110,519,1980606,1968637,406.669,0
70135,1.92561,115,70,519,1979976,1967934,871.922,0
70175,1.92561,115,30,519,1980347,1967963,1151.89,0
70215,1.92561,115,509,519,1981006,1968247,1244.1,0
70255,1.92561,115,469,519,1982499,1969202,1331.38,0
70296,1.92561,115,428,519,1982727,1969274,1512.7,0
70336,1.92561,115,388,519,1981589,1968407,1591.23,0
70376,1.92561,115,348,519,1981343,1968299,1314.7,0
70416,1.92561,115,308,519,1981743,1968637,763.95,0
70456,1.92561,115,268,519,1981679,1968597,201.811,0
70515,1.82561,109,410,547,1981156,1968263,-256.892,1
70555,1.82561,109,370,547,1980888,1968123,-629.705,0
70595,1.82561,109,330,547,1980620,1967980,-921.078,0
70635,1.82561,109,290,547,1980342,1967860,-1118.19,0
70675,1.82561,109,250,547,1980580,1968129,-1194.54,0
70715,1.82561,109,210,547,1980826,1968393,-1104.21,0
70717,1.82561,109,208,547,1980201,1968042,-899.394,0
70757,1.82561,109,168,547,1979407,1967494,-755.278,0
70797,1.82561,109,128,547,1978778,1967184,-785.603,0
70837,1.82561,109,88,547,1978904,1967237,-910.833,0
70877,1.82561,109,48,547,1979239,1967285,-931.935,0
70937,1.82561,109,535,547,1978461,1966479,-780.993,0
70977,1.82561,109,495,547,1979277,1966945,-515.515,0
71017,1.82561,109,455,547,1980321,1967615,-85.0071,0
71057,1.82561,109,415,547,1979899,1967283,476.706,0
71097,1.82561,109,375,547,1980997,1968198,994.446,0
71158,1.82561,109,314,547,1982213,1969129,1453.79,0
71198,1.82561,109,274,547,1981512,1968649,1811.02,0
71238,1.82561,109,234,547,1979921,1967527,1776.58,0
71278,1.82561,109,194,547,1981722,1968982,1328.84,0
71318,1.82561,109,154,547,1983381,1970277,950.22,0
71359,1.82561,109,113,547,1981667,1969100,828.378,0
71399,1.82561,109,73,547,1980765,1968518,603.932,0
71439,1.82561,109,33,547,1981290,1969042,141.991,0
71479,1.73422,104,432,576,1981170,1969004,-329.407,1
71577,1.73422,104,334,576,1981123,1969184,-656.695,0
71617,1.73422,104,294,576,1981693,1969525,-788.139,0
71657,1.73422,104,254,576,1980623,1968519,-773.917,0
71697,1.73422,104,214,576,1980572,1968328,-774.816,0
71737,1.73422,104,174,576,1982185,1969525,-730.282,0
71780,1.73422,104,131,576,1983140,1970057,-414.769,0
71820,1.73422,104,91,576,1983070,1970105,117.511,0
71860,1.73422,104,51,576,1983285,1970371,586.738,0
71900,1.73422,104,11,576,1984159,1971102,863.445,0
71940,1.73422,104,547,576,1984099,1971113,969.957,0
71997,1.73422,104,490,576,1984763,1971709,933.014,0
72037,1.73422,104,450,576,1985821,1972596,859.727,0
72077,1.73422,104,410,576,1986586,1973267,873.755,0
72117,1.73422,104,370,576,1986040,1972913,899.765,0
72157,1.73422,104,330,576,1985549,1972677,723.607,0
72216,1.73422,104,271,576,1985499,1972737,284.011,0
72256,1.70663,102,438,585,1985848,1973072,-246.539,1
72296,1.70663,102,398,585,1985785,1973105,-671.061,0
72336,1.70663,102,358,585,1985487,1972953,-941.183,0
72376,1.70663,102,318,585,1985686,1973051,-1084.62,0
72416,1.70663,102,278,585,1984773,1972147,-1157.34,0
72417,1.70663,102,277,585,1983801,1971221,-1291.31,0
72457,1.70663,102,237,585,1984477,1971642,-1472.41,0
72497,1.70663,102,197,585,1984739,1971753,-1484.71,0
72537,1.70663,102,157,585,1983616,1970900,-1305.37,0
72577,1.70663,102,117,585,1982892,1970419,-1147.5,0
72637,1.70663,102,57,585,1982951,1970512,-1082.25,0
72677,1.70663,102,17,585,1982988,1970598,-986.056,0
72717,1.70663,102,562,585,1982800,1970525,-778.532,0
72757,1.70663,102,522,585,1982710,1970482,-489.523,0
72797,1.70663,102,482,585,1982394,1970338,-189.836,0
72838,1.70663,102,441,585,1982050,1970091,46.0723,0
72878,1.70663,102,401,585,1982251,1970370,207.627,0
72918,1.70663,102,361,585,1982394,1970542,361.478,0
72958,1.70663,102,321,585,1981747,1970106,505.097,0
72998,1.70663,102,281,585,1981199,1969793,537.927,0
73059,1.70663,102,220,585,1981879,1970376,482.944,0
73099,1.70663,102,180,585,1982446,1970675,518.506,0
73139,1.70663,102,140,585,1981556,1969789,655.395,0
73179,1.70663,102,100,585,1981020,1969218,691.085,0
73219,1.70663,102,60,585,1981718,1969615,588.139,0
73259,1.70663,102,20,585,1982043,1969751,519.04,0
73279,1.70663,102,0,585,1981354,1969212,516.247,0
73319,1.70663,102,216,585,1981142,1969132,453.626,0
73359,1.70663,102,176,585,1981264,1969270,310.29,0
73399,1.70663,102,136,585,1981185,1969243,165.768,0
73439,1.70663,102,96,585,1981213,1969321,65.6777,0
73500,1.70663,102,35,585,1981193,1969330,17.372,0
73540,1.60663,96,466,622,1980832,1969141,-11.1825,1
73580,1.60663,96,426,622,1980631,1969084,-72.0572,0
73620,1.60663,96,386,622,1980876,1969346,-147.479,0
73660,1.60663,96,346,622,1980999,1969496,-164.445,0
73700,1.60663,96,306,622,1980749,1969368,-118.488,0
73721,1.60663,96,285,622,1980612,1969365,-75.4277,0
73761,1.60663,96,245,622,1980952,1969656,-46.9493,0
73801,1.60663,96,205,622,1981324,1969874,28.0406,0
73841,1.60663,96,165,622,1980935,1969357,141.715,0
73881,1.60663,96,125,622,1980490,1968814,179.205,0
73942,1.60663,96,64,622,1980994,1969039,116.999,0
73982,1.60663,96,24,622,1981400,1969240,83.1894,0
74022,1.60663,96,606,622,1981127,1968982,129.938,0
74062,1.60663,96,566,622,1980910,1968882,166.302,0
74102,1.60663,96,526,622,1980770,1968835,122.901,0
74142,1.60663,96,486,622,1980853,1968930,24.2959,0
74161,1.66645,99,450,600,1981391,1969376,-36.2062,1
74201,1.66645,99,410,600,1981265,1969328,-0.0874892,0
74241,1.66645,99,370,600,1980987,1969197,62.1567,0
74281,1.66645,99,330,600,1981513,1969669,94.6739,0
74321,1.66645,99,290,600,1982276,1970330,175.7,0
74382,1.66645,99,229,600,1982247,1970383,341.773,0
74422,1.66645,99,189,600,1982497,1970683,501.202,0
74462,1.66645,99,149,600,1982172,1970494,552.133,0
74502,1.66645,99,109,600,1981804,1970308,427.214,0
74542,1.66645,99,69,600,1983027,1971299,217.493,0
74582,1.66645,99,29,600,1983635,1971265,149.295,0
74622,1.66645,99,589,600,1983057,1970655,226.716,0
74662,1.66645,99,549,600,1982793,1970343,237.284,0
74702,1.66645,99,509,600,1981785,1969510,33.1474,0
74802,1.64839,98,454,606,1981405,1969348,-388.822,1
74842,1.64839,98,414,606,1982497,1970230,-802.446,0
74882,1.64839,98,374,606,1982560,1970280,-927.242,0
74922,1.64839,98,334,606,1982778,1970506,-749.637,0
74962,1.64839,98,294,606,1983835,1971348,-372.572,0
75003,1.64839,98,253,606,1986020,1973045,229.639,0
75043,1.64839,98,213,606,1988820,1975203,1150.06,0
75083,1.64839,98,173,606,1990131,1976236,2282.81,0
75123,1.64839,98,133,606,1989750,1975979,3164.96,0
75163,1.64839,98,93,606,1989291,1975699,3301.77,0
75204,1.64839,98,52,606,1989682,1976122,2641.73,0
75244,1.64839,98,12,606,1990595,1976820,1591.15,0
75284,1.64839,98,578,606,1989607,1975849,527.253,0
75324,1.70322,102,440,587,1987865,1974293,-540.485,1
75364,1.70322,102,400,587,1987935,1974221,-1619.16,0
75422,1.70322,102,342,587,1989959,1975687,-2342.45,0
75462,1.70322,102,302,587,1990188,1975780,-2378.62,0
75502,1.70322,102,262,587,1988839,1974762,-1984.7,0
75542,1.70322,102,222,587,1988322,1974444,-1670.17,0
75582,1.70322,102,182,587,1988783,1974833,-1571.66,0
75643,1.70322,102,121,587,1989245,1975255,-1495.93,0
75683,1.70322,102,81,587,1989974,1975875,-1261.03,0
75723,1.70322,102,41,587,1990677,1976444,-814.397,0
75763,1.70322,102,1,587,1989302,1975467,-335.677,0
75803,1.70322,102,548,587,1988628,1974972,-141.064,0
75843,1.70322,102,508,587,1989631,1975838,-219.522,0
75864,1.70322,102,487,587,1989678,1975915,-279.422,0
75904,1.70322,102,447,587,1989180,1975594,-232.662,0
75944,1.70322,102,407,587,1989150,1975688,-168.888,0
75984,1.70322,102,367,587,1989832,1976173,-74.4877,0
76024,1.70322,102,327,587,1989780,1975974,105.292,0
76084,1.70322,102,267,587,1988506,1974626,237.868,0
76124,1.70322,102,227,587,1988352,1974383,153.264,0
76164,1.61421,96,464,619,1987895,1973908,-98.981,1
76204,1.61421,96,424,619,1988692,1974528,-315.321,0
76244,1.61421,96,384,619,1989671,1975326,-264.405,0
76284,1.61421,96,344,619,1987862,1973894,-9.04646,0
76287,1.61421,96,341,619,1985033,1971820,-33.6824,0
76327,1.61421,96,301,619,1985007,1971851,-562.593,0
76367,1.61421,96,261,619,1986842,1973300,-1099.27,0
76407,1.61421,96,221,619,1986782,1973237,-1105.36,0
76447,1.61421,96,181,619,1983944,1971085,-789.466,0
76506,1.61421,96,122,619,1982273,1969936,-731.999,0
76546,1.61421,96,82,619,1983582,1970956,-946.836,0
76586,1.61421,96,42,619,1984287,1971532,-941.535,0
76626,1.61421,96,2,619,1984130,1971515,-513.612,0
76666,1.61421,96,581,619,1985870,1972861,222.749,0
76727,1.61421,96,520,619,1985533,1972359,1096.19,0
76767,1.61421,96,480,619,1982849,1970019,1645.29,0
76807,1.61421,96,440,619,1981723,1969039,1432.1,0
76847,1.61421,96,400,619,1983866,1970455,770.317,0
76887,1.61421,96,360,619,1985543,1971516,434.56,0
76927,1.61421,96,320,619,1985121,1971082,679.476,0
76947,1.61421,96,300,619,1984156,1970350,1080.2,0
76987,1.61421,96,260,619,1983966,1970188,1209,0
77027,1.61421,96,220,619,1985512,1971428,1105.89,0
77067,1.61421,96,180,619,1986173,1971962,1057.93,0
77107,1.61421,96,140,619,1985345,1971376,1075.97,0
77167,1.61421,96,80,619,1984190,1970661,887.163,0
77207,1.61421,96,40,619,1984124,1970712,387.546,0
77247,1.53789,92,487,650,1985400,1971803,-144.368,1
77287,1.53789,92,447,650,1985641,1972070,-379.535,0
77327,1.53789,92,407,650,1985474,1972002,-325.719,0
77367,1.53789,92,367,650,1984531,1971399,-243.258,0
77369,1.53789,92,365,650,1983933,1970943,-353.449,0
77409,1.53789,92,325,650,1984637,1971280,-602.161,0
77449,1.53789,92,285,650,1984352,1970788,-777.206,0
77489,1.53789,92,245,650,1984080,1970359,-826.094,0
77529,1.53789,92,205,650,1983728,1969994,-817.188,0
77589,1.53789,92,145,650,1984280,1970347,-749.667,0
77629,1.53789,92,105,650,1984843,1970810,-541.194,0
77669,1.53789,92,65,650,1985070,1971042,-180.913,0
77709,1.53789,92,25,650,1984886,1970949,196.961,0
77749,1.53789,92,635,650,1984486,1970700,420.294,0
77808,1.53789,92,576,650,1984633,1970852,432.98,0
77848,1.53789,92,536,650,1984833,1971081,335.31,0
77888,1.53789,92,496,650,1984217,1970686,206.816,0
77928,1.53789,92,456,650,1983767,1970434,20.769,0
77968,1.55208,93,483,644,1983868,1970585,-197.394,1
78009,1.55208,93,442,644,1982571,1969738,-414.365,0
78049,1.55208,93,402,644,1983239,1970374,-611.441,0
78089,1.55208,93,362,644,1983626,1970566,-639.278,0
78129,1.55208,93,322,644,1983533,1970247,-431.946,0
78227,1.55208,93,224,644,1982815,1969399,-161.787,0
78267,1.55208,93,184,644,1982833,1969356,-1.76988,0
78307,1.55208,93,144,644,1983074,1969517,61.9154,0
78347,1.55208,93,104,644,1983639,1970017,152,0
78387,1.55208,93,64,644,1983147,1969707,295.253,0
78430,1.55208,93,21,644,1982788,1969482,376.56,0
78470,1.55208,93,625,644,1983387,1969987,366.424,0
78510,1.55208,93,585,644,1983936,1970460,394.629,0
78550,1.55208,93,545,644,1983729,1970352,503.516,0
78590,1.55208,93,505,644,1983102,1969969,555.555,0
78648,1.55208,93,447,644,1983127,1970075,445.924,0
78688,1.55208,93,407,644,1983701,1970566,270.553,0
78728,1.55208,93,367,644,1983913,1970827,183.626,0
78768,1.55208,93,327,644,1984327,1971195,225.711,0
78808,1.55208,93,287,644,1984462,1971334,346.892,0
78868,1.55208,93,227,644,1984263,1971000,442.993,0
78908,1.55208,93,187,644,1984919,1971277,458.952,0
78948,1.55208,93,147,644,1985756,1971760,480.808,0
78988,1.55208,93,107,644,1986351,1972096,591.994,0
79028,1.55208,93,67,644,1986031,1971803,711.955,0
79068,1.55208,93,27,644,1985456,1971415,651.963,0
79069,1.55208,93,26,644,1985903,1971822,367.333,0
79109,1.55208,93,550,644,1985833,1971792,8.40319,0
79149,1.46202,87,512,683,1985167,1971314,-339.908,1
79189,1.46202,87,472,683,1985131,1971347,-676.777,0
79229,1.46202,87,432,683,1985676,1971830,-904.446,0
79289,1.46202,87,372,683,1986367,1972407,-883.407,0
79329,1.46202,87,332,683,1986730,1972715,-603.427,0
79369,1.46202,87,292,683,1986948,1972944,-204.949,0
79409,1.46202,87,252,683,1986902,1972995,130.85,0
79449,1.46202,87,212,683,1987126,1973272,299.602,0
79490,1.46202,87,171,683,1987522,1973648,327.714,0
79530,1.46202,87,131,683,1987147,1973225,265.142,0
79570,1.46202,87,91,683,1986125,1972251,55.3147,0
79610,1.56202,93,480,640,1985979,1972053,-325.589,1
79650,1.56202,93,440,640,1986978,1972748,-666.987,0
79710,1.56202,93,380,640,1987074,1972808,-729.654,0
79750,1.56202,93,340,640,1986844,1972683,-552.968,0
79790,1.56202,93,300,640,1987355,1973104,-295.22,0
79830,1.56202,93,260,640,1987374,1973233,-33.7041,0
79870,1.56202,93,220,640,1987140,1973094,150.709,0
79910,1.56202,93,180,640,1987266,1973286,200.656,0
79929,1.56202,93,161,640,1987372,1973413,160.453,0
79969,1.56202,93,121,640,1987083,1973273,80.4051,0
