Time (s),Red,IR
1265.67,2811216,3087695
1265.71,2811377,3087945
1265.75,2811583,3088216
1265.79,2811706,3088184
1265.836,2811764,3088038
1265.876,2811881,3088085
1265.916,2812000,3088206
1265.956,2812122,3088353
1265.996,2812208,3088489
1266.037,2812284,3088665
1266.077,2812344,3088793
1266.117,2812380,3088835
1266.157,2812457,3088932
1266.197,2812522,3089044
1266.238,2812581,3089197
1266.278,2812674,3089394
1266.318,2812791,3089641
1266.358,2812889,3089855
1266.398,2813001,3090059
1266.438,2813081,3090214
1266.478,2813166,3090367
1266.518,2813256,3090552
1266.558,2813332,3090702
1266.598,2813390,3090852
1266.639,2813464,3090999
1266.679,2813538,3091165
1266.719,2813597,3091278
1266.759,2813567,3091201
1266.799,2813426,3090699
1266.839,2813318,3090234
1266.879,2813280,3090069
1266.919,2813300,3090031
1266.959,2813317,3090051
1266.999,2813358,3090134
1267.044,2813421,3090302
1267.084,2813497,3090452
1267.124,2813521,3090495
1267.164,2813527,3090531
1267.204,2813555,3090623
1267.248,2813704,3090965
1267.288,2813758,3091101
1267.328,2813802,3091218
1267.368,2813870,3091351
1267.408,2813890,3091453
1267.45,2813942,3091575
1267.49,2813988,3091706
1267.53,2813998,3091769
1267.57,2814002,3091787
1267.61,2813990,3091807
1267.652,2813992,3091815
1267.692,2813941,3091787
1267.732,2813854,3091593
1267.772,2813713,3091108
1267.812,2813591,3090701
1267.855,2813498,3090457
1267.895,2813402,3090282
1267.935,2813346,3090157
1267.975,2813300,3090088
1268.015,2813297,3090138
1268.058,2813297,3090161
1268.098,2813284,3090117
1268.138,2813267,3090127
1268.178,2813298,3090172
1268.218,2813309,3090231
1268.26,2813318,3090303
1268.3,2813360,3090374
1268.34,2813370,3090411
1268.38,2813362,3090452
1268.42,2813349,3090445
1268.466,2813317,3090443
1268.506,2813292,3090462
1268.546,2813283,3090480
1268.586,2813266,3090484
1268.626,2813258,3090487
1268.671,2813243,3090485
1268.711,2813186,3090406
1268.751,2813058,3090086
1268.791,2812919,3089667
1268.831,2812758,3089327
1268.873,2812617,3089058
1268.913,2812496,3088838
1268.953,2812411,3088669
1268.993,2812340,3088579
1269.033,2812286,3088479
1269.074,2812209,3088372
1269.114,2812171,3088284
1269.154,2812157,3088237
1269.194,2812157,3088236
1269.234,2812139,3088234
1269.28,2812127,3088224
1269.32,2812154,3088248
1269.36,2812169,3088255
1269.4,2812157,3088277
1269.44,2812157,3088285
1269.48,2812154,3088301
1269.485,2812174,3088328
1269.525,2812168,3088338
1269.565,2812175,3088367
1269.605,2812167,3088377
1269.645,2812126,3088204
1269.689,2812005,3087799
1269.729,2811872,3087406
1269.769,2811740,3087088
1269.809,2811668,3086845
1269.849,2811607,3086651
1269.893,2811581,3086547
1269.933,2811582,3086538
1269.973,2811559,3086478
1270.013,2811549,3086402
1270.053,2811601,3086419
1270.096,2811628,3086420
1270.136,2811646,3086466
1270.176,2811654,3086503
1270.216,2811684,3086549
1270.256,2811717,3086587
1270.298,2811734,3086577
1270.338,2811741,3086597
1270.378,2811745,3086600
1270.418,2811731,3086568
1270.458,2811659,3086527
1270.505,2811565,3086425
1270.545,2811496,3086288
1270.585,2811340,3086020
1270.625,2811145,3085452
1270.665,2810995,3084873
1270.708,2810805,3084305
1270.748,2810684,3083843
1270.788,2810687,3083625
1270.828,2810698,3083510
1270.868,2810702,3083475
1270.911,2810694,3083417
1270.951,2810614,3083210
1270.991,2810541,3082958
1271.031,2810523,3082823
1271.071,2810509,3082745
1271.111,2810445,3082638
1271.118,2810299,3082394
1271.158,2810215,3082181
1271.198,2810066,3081816
1271.238,2810037,3081613
1271.278,2810100,3081619
1271.323,2810151,3081595
1271.363,2810165,3081570
1271.403,2810218,3081625
1271.443,2810255,3081682
1271.483,2810270,3081644
1271.524,2810279,3081513
1271.564,2810194,3081075
1271.604,2810111,3080539
1271.644,2810105,2818046
1271.684,2809935,2817608
1271.724,2809803,2817109
1271.764,2809766,2816841
1271.804,2809774,2816757
1271.844,2809799,2816724
1271.884,2809802,2816676
1271.927,2809814,2816638
1271.967,2809895,2816714
1272.007,2810134,2817101
1272.047,2810463,2817632
1272.087,2810682,2818030
1272.132,2810791,2818225
1272.172,2810862,2818352
1272.212,2810958,2818569
1272.252,2811010,2818667
1272.292,2811043,2818706
1272.336,2811063,2818814
1272.376,2810693,2818483
1272.416,2809755,2817145
1272.456,2808334,2815157
1272.496,2807554,2814069
1272.542,2807157,2813134
1272.582,2806708,2811659
1272.622,2806567,2810158
1272.662,2807978,2809747
1272.702,2808472,2810634
1272.749,2808939,2812355
1272.789,2809626,2814183
1272.829,2811161,2817590
