Time (s),Red,IR
36.809,2805533,3093644
36.849,2805543,3093684
36.889,2805556,3093710
36.929,2805533,3093651
36.969,2805420,3093379
37.009,2805321,3093104
37.054,2805277,3093004
37.094,2805266,3092961
37.134,2805258,3092960
37.174,2805274,3093014
37.214,2805302,3093095
37.257,2805312,3093133
37.297,2805319,3093146
37.337,2805321,3093174
37.377,2805333,3093231
37.417,2805348,3093299
37.458,2805370,3093340
37.498,2805380,3093388
37.538,2805389,3093432
37.578,2805393,3093461
37.618,2805408,3093478
37.659,2805414,3093517
37.699,2805437,3093562
37.739,2805448,3093586
37.779,2805432,3093572
37.819,2805334,3093340
37.864,2805255,3093053
37.904,2805187,3092907
37.944,2805165,3092870
37.984,2805173,3092861
38.024,2805172,3092902
38.07,2805186,3092965
38.11,2805209,3093008
38.15,2805212,3093021
38.19,2805203,3093033
38.23,2805217,3093070
38.276,2805217,3093090
38.316,2805227,3093162
38.356,2805240,3093206
38.396,2805246,3093255
38.436,2805268,3093309
38.482,2805286,3093364
38.522,2805289,3093392
38.562,2805297,3093436
38.602,2805308,3093472
38.642,2805317,3093519
38.687,2805326,3093551
38.727,2805297,3093484
38.767,2805190,3093201
38.807,2805098,3092959
38.847,2805066,3092859
38.892,2805061,3092852
38.932,2805072,3092913
38.972,2805090,3092981
39.012,2805101,3092997
39.052,2805101,3093005
39.094,2805108,3093034
39.134,2805114,3093077
39.174,2805142,3093124
39.214,2805158,3093178
39.254,2805153,3093215
39.295,2805186,3093255
39.335,2805189,3093292
39.375,2805196,3093331
39.415,2805202,3093361
39.455,2805215,3093403
39.495,2805224,3093455
39.535,2805239,3093524
39.575,2805247,3093561
39.615,2805223,3093490
39.655,2805118,3093202
39.696,2805024,3092974
39.736,2804997,3092905
39.776,2804996,3092910
39.816,2805007,3092933
39.856,2805024,3093010
39.897,2805056,3093074
39.937,2805054,3093071
39.977,2805036,3093071
40.017,2805043,3093109
40.057,2805058,3093172
40.103,2805079,3093235
40.143,2805083,3093277
40.183,2805106,3093332
40.223,2805120,3093374
40.263,2805135,3093401
40.308,2805125,3093427
40.348,2805134,3093452
40.388,2805146,3093484
40.428,2805155,3093547
40.468,2805168,3093600
40.512,2805179,3093629
40.552,2805117,3093456
40.592,2805007,3093179
40.632,2804956,3093027
40.672,2804940,3093000
40.715,2804956,3093021
40.755,2804966,3093065
40.795,2805001,3093139
40.835,2805006,3093176
40.875,2804991,3093170
40.919,2804986,3093204
40.959,2805006,3093245
40.999,2805019,3093302
41.039,2805047,3093376
41.079,2805066,3093427
41.127,2805086,3093509
41.167,2805095,3093543
41.207,2805107,3093555
41.247,2805120,3093598
41.287,2805116,3093626
41.332,2805123,3093667
41.372,2805135,3093684
41.412,2805044,3093469
41.452,2804928,3093180
41.492,2804878,3093026
41.535,2804873,3093010
41.575,2804877,3093018
41.615,2804886,3093062
41.655,2804902,3093134
41.695,2804926,3093194
41.736,2804922,3093202
41.776,2804923,3093220
41.816,2804932,3093270
41.856,2804934,3093304
41.896,2804958,3093376
41.942,2804981,3093411
41.982,2804995,3093472
42.022,2805007,3093512
42.062,2805010,3093552
42.102,2805015,3093574
42.148,2805029,3093609
42.188,2805055,3093652
42.228,2805061,3093701
42.268,2805043,3093684
42.308,2804961,3093435
42.352,2804861,3093138
42.392,2804808,3092979
42.432,2804783,3092947
42.472,2804774,3092949
42.512,2804803,3092996
42.554,2804819,3093089
42.594,2804824,3093112
42.634,2804817,3093110
42.674,2804811,3093137
42.714,2804839,3093186
42.754,2804847,3093228
42.755,2804866,3093280
42.795,2804882,3093339
42.835,2804895,3093385
42.875,2804901,3093424
42.915,2804914,3093452
42.955,2804917,3093462
42.995,2804915,3093502
43.035,2804937,3093527
43.075,2804946,3093580
43.115,2804944,3093583
43.16,2804870,3093374
43.2,2804767,3093087
43.24,2804714,3092937
43.28,2804696,3092897
43.32,2804690,3092894
43.361,2804686,3092943
43.401,2804729,3093017
43.441,2804731,3093058
43.481,2804719,3093068
43.521,2804727,3093084
43.565,2804742,3093126
43.605,2804752,3093181
43.645,2804771,3093229
43.685,2804787,3093280
43.725,2804798,3093324
43.77,2804795,3093366
43.81,2804821,3093396
43.85,2804828,3093431
43.89,2804831,3093460
43.93,2804843,3093520
43.972,2804864,3093552
44.012,2804864,3093591
44.052,2804811,3093435
44.092,2804702,3093141
44.132,2804655,3092983
44.178,2804630,3092965
44.218,2804633,3092972
44.258,2804663,3093026
44.298,2804690,3093105
44.338,2804700,3093132
44.378,2804679,3093121
44.418,2804687,3093159
44.458,2804695,3093179
44.498,2804711,3093237
44.538,2804726,3093291
44.582,2804738,3093344
44.622,2804746,3093383
44.662,2804750,3093424
44.702,2804759,3093466
44.742,2804772,3093491
44.787,2804788,3093538
44.827,2804795,3093567
44.867,2804811,3093613
44.907,2804800,3093603
44.947,2804709,3093371
44.987,2804617,3093092
44.991,2804576,3092991
45.031,2804574,3092968
45.071,2804564,3092974
45.111,2804585,3093017
45.151,2804590,3093093
45.197,2804599,3093113
45.237,2804607,3093102
45.277,2804626,3093140
45.317,2804637,3093180
45.357,2804643,3093235
45.4,2804658,3093279
45.44,2804671,3093336
45.48,2804698,3093383
45.52,2804698,3093400
45.56,2804696,3093432
